Source,Year,Consumption,Classification,Code,Entity,Population,GDP_2010_dolar,GDP_PPP_2010_dolar
Other Renewables,2005,30.364942191699996,Renováveis,FIN,Finland,5246096.0,236123579354.8387,210696977204.3011
Other Renewables,2006,34.527748739,Renováveis,FIN,Finland,5266268.0,242248532500.00003,218759125000.00003
Other Renewables,2007,31.79289254400002,Renováveis,FIN,Finland,5288720.0,278225536466.7747,230022621555.9157
Other Renewables,2008,34.071228788999996,Renováveis,FIN,Finland,5313399.0,298503484198.2052,227574621927.4288
Other Renewables,2009,29.327202762000006,Renováveis,FIN,Finland,5338871.0,265516255285.82617,211537883320.28192
Other Renewables,2010,36.474933528,Renováveis,FIN,Finland,5363352.0,257513013867.4885,217248107858.24347
Other Renewables,2011,38.042360239,Renováveis,FIN,Finland,5388272.0,275556000000.0,220471000000.0
Other Renewables,2012,37.874752111,Renováveis,FIN,Finland,5413971.0,253252766922.79547,216832750823.27115
Other Renewables,2013,40.69725781000001,Renováveis,FIN,Finland,5438972.0,262069292463.03644,217948445726.64984
Other Renewables,2014,42.580848784,Renováveis,FIN,Finland,5461512.0,261275107168.2044,216728886444.28677
Other Renewables,2015,41.49525442399999,Renováveis,FIN,Finland,5479531.0,222589058823.52945,221044131821.4033
Other Renewables,2016,38.613933612,Renováveis,FIN,Finland,5495303.0,225624077703.8852,231434690934.54675
Other Renewables,2017,41.90067078,Renováveis,FIN,Finland,5508214.0,234538836189.17065,240519825222.7553
Other Renewables,2018,45.053747180000016,Renováveis,FIN,Finland,5515525.0,247217631561.3507,243435661651.6215
Other Renewables,2019,46.88256923000001,Renováveis,FIN,Finland,5521606.0,236652854139.2904,246565149145.86072
Other Renewables,2020,41.05782999999999,Renováveis,FIN,Finland,5529543.0,235237223628.692,239424151898.7342
Other Renewables,2021,50.61059146,Renováveis,FIN,Finland,5541017.0,0.0,0.0
Other Renewables,1965,0.0,Renováveis,FRA,France,49282756.0,0.0,0.0
Other Renewables,1966,0.0,Renováveis,FRA,France,49817041.0,0.0,0.0
Other Renewables,1967,0.0,Renováveis,FRA,France,50334012.0,0.0,0.0
Other Renewables,1968,0.0,Renováveis,FRA,France,50817020.0,0.0,0.0
Other Renewables,1969,0.0,Renováveis,FRA,France,51272683.0,0.0,0.0
Other Renewables,1970,0.0,Renováveis,FRA,France,51724116.0,0.0,0.0
Other Renewables,1971,0.0,Renováveis,FRA,France,52185222.0,0.0,0.0
Other Renewables,1972,0.0,Renováveis,FRA,France,52637888.0,0.0,0.0
Other Renewables,1973,0.0,Renováveis,FRA,France,53053660.0,0.0,0.0
Other Renewables,1974,0.0,Renováveis,FRA,France,53415250.0,0.0,0.0
Other Renewables,1975,0.0,Renováveis,FRA,France,53715733.0,0.0,0.0
Other Renewables,1976,0.0,Renováveis,FRA,France,53966558.0,0.0,0.0
Other Renewables,1977,0.0,Renováveis,FRA,France,54221988.0,0.0,0.0
Other Renewables,1978,0.0,Renováveis,FRA,France,54486195.0,0.0,0.0
Other Renewables,1979,0.0,Renováveis,FRA,France,54753575.0,0.0,0.0
Other Renewables,1980,0.0,Renováveis,FRA,France,55052582.0,1917030330275.2288,1579697875637.105
Other Renewables,1981,0.0,Renováveis,FRA,France,55371044.0,1531939752310.536,1584504783733.8262
Other Renewables,1982,0.0,Renováveis,FRA,France,55694106.0,1370499712793.7336,1623996069625.7617
Other Renewables,1983,0.0,Renováveis,FRA,France,55992656.0,1270128433389.545,1655236575042.1587
Other Renewables,1984,0.0,Renováveis,FRA,France,56275701.0,1152468748585.287,1669147390460.7925
Other Renewables,1985,0.0,Renováveis,FRA,France,56569195.0,1165611520686.9634,1689778279469.1648
Other Renewables,1986,0.0,Renováveis,FRA,France,56865193.0,1585946485823.7546,1731644050574.7126
Other Renewables,1987,0.0,Renováveis,FRA,France,57168409.0,1852250980769.2307,1756665000000.0
Other Renewables,1988,0.0,Renováveis,FRA,France,57472651.0,1941698355113.6365,1829112039772.7275
Other Renewables,1989,0.0,Renováveis,FRA,France,57766282.0,1861861356368.564,1892021514905.149
Other Renewables,1990,6.106697099999991,Renováveis,FRA,France,58044701.0,2189958595115.681,1916355114395.887
Other Renewables,1991,6.710012247300028,Renováveis,FRA,France,58557577.0,2104062141887.724,1921659117828.501
Other Renewables,1992,6.884592247299992,Renováveis,FRA,France,58849943.0,2252071316167.665,1938297913772.4556
Other Renewables,1993,6.66330016729998,Renováveis,FRA,France,59106166.0,2061804655813.9536,1914429022093.0237
Other Renewables,1994,7.979145640000013,Renováveis,FRA,France,59327585.0,2120315608843.5376,1951498375283.4468
Other Renewables,1995,9.172577917000012,Renováveis,FRA,France,59543659.0,2365217276736.494,1978315662624.0356
Other Renewables,1996,10.339792057500006,Renováveis,FRA,France,59756533.0,2302442039614.561,1983947843683.084
Other Renewables,1997,11.945989472999997,Renováveis,FRA,France,59969944.0,2038355986394.5576,2018836435374.1497
Other Renewables,1998,11.394237306000008,Renováveis,FRA,France,60192790.0,2077774614432.99,2083212058762.887
Other Renewables,1999,12.159868913999986,Renováveis,FRA,France,60504420.0,2018471937468.4824,2138204061522.945
Other Renewables,2000,13.182299377000021,Renováveis,FRA,France,60921384.0,1784779880000.0,2197522384390.244
Other Renewables,2001,14.343311491999998,Renováveis,FRA,France,61367388.0,1750186065464.8958,2227251185009.488
Other Renewables,2002,15.17077509500001,Renováveis,FRA,France,61816234.0,1875785221288.5156,2251859186741.364
Other Renewables,2003,15.430565862000009,Renováveis,FRA,France,62256970.0,2255001951598.174,2261870593607.306
Other Renewables,2004,15.961102861,Renováveis,FRA,France,62716306.0,2522810554913.295,2325831687861.272
Other Renewables,2005,18.943638042999993,Renováveis,FRA,France,63188395.0,2531902141935.484,2358464495483.871
Other Renewables,2006,20.233979500000004,Renováveis,FRA,France,63628261.0,2589468667500.0005,2411563548333.334
Other Renewables,2007,29.523055777999986,Renováveis,FRA,France,64021737.0,2887319120745.543,2466509615883.306
Other Renewables,2008,40.22998650599999,Renováveis,FRA,France,64379696.0,3061449268045.26,2427452881779.165
Other Renewables,2009,42.50595007000001,Renováveis,FRA,France,64710879.0,2828944201252.9365,2384051227877.839
Other Renewables,2010,43.0308991,Renováveis,FRA,France,65030575.0,2730969932203.39,2419067522342.065
Other Renewables,2011,44.61687930000001,Renováveis,FRA,France,65345233.0,2864653000000.0,2446475000000.0
Other Renewables,2012,47.93758599999998,Renováveis,FRA,France,65662240.0,2631329505305.5254,2424217120380.534
Other Renewables,2013,49.56938599999998,Renováveis,FRA,France,66002289.0,2715584711143.1665,2519158771006.131
Other Renewables,2014,53.10745499999999,Renováveis,FRA,France,66312067.0,2714778310149.042,2529781537970.192
Other Renewables,2015,55.946372999999994,Renováveis,FRA,France,66548272.0,2314957338058.1147,2580468416725.7266
Other Renewables,2016,57.74825599999997,Renováveis,FRA,France,66724104.0,2317385787889.3945,2684388956247.8125
Other Renewables,2017,60.26379000000003,Renováveis,FRA,France,66918020.0,2380864061000.685,2750774971213.16
Other Renewables,2018,60.88692499999999,Renováveis,FRA,France,67158348.0,2499075397525.911,2799322980274.156
Other Renewables,2019,62.45108800000003,Renováveis,FRA,France,67388001.0,2390496817345.5977,2841337765440.21
Other Renewables,2020,59.25502,Renováveis,FRA,France,67571107.0,2258965578059.072,2607361991561.1816
Other Renewables,2021,64.64557499999995,Renováveis,FRA,France,67749632.0,0.0,0.0
Other Renewables,1965,0.0,Renováveis,DEU,Germany,75963695.0,0.0,0.0
Other Renewables,1966,0.0,Renováveis,DEU,Germany,76600311.0,0.0,0.0
Other Renewables,1967,0.0,Renováveis,DEU,Germany,76951336.0,0.0,0.0
Other Renewables,1968,0.0,Renováveis,DEU,Germany,77294314.0,0.0,0.0
Other Renewables,1969,0.0,Renováveis,DEU,Germany,77909682.0,0.0,0.0
Other Renewables,1970,0.0,Renováveis,DEU,Germany,78169289.0,0.0,0.0
Other Renewables,1971,0.0,Renováveis,DEU,Germany,78312842.0,0.0,0.0
Other Renewables,1972,0.0,Renováveis,DEU,Germany,78688452.0,0.0,0.0
Other Renewables,1973,0.0,Renováveis,DEU,Germany,78936666.0,0.0,0.0
Other Renewables,1974,0.0,Renováveis,DEU,Germany,78967433.0,0.0,0.0
Other Renewables,1975,0.0,Renováveis,DEU,Germany,78673554.0,0.0,0.0
Other Renewables,1976,0.0,Renováveis,DEU,Germany,78336950.0,0.0,0.0
Other Renewables,1977,0.0,Renováveis,DEU,Germany,78159814.0,0.0,0.0
Other Renewables,1978,0.0,Renováveis,DEU,Germany,78091820.0,0.0,0.0
Other Renewables,1979,0.0,Renováveis,DEU,Germany,78126350.0,0.0,0.0
Other Renewables,1980,0.0,Renováveis,DEU,Germany,78288576.0,2330501518858.308,2337421732925.586
Other Renewables,1981,0.0,Renováveis,DEU,Germany,78407907.0,1777736591497.2273,2322291308687.616
Other Renewables,1982,0.0,Renováveis,DEU,Germany,78333366.0,1616465505657.0933,2303695310704.961
Other Renewables,1983,0.0,Renováveis,DEU,Germany,78128282.0,1562344296795.953,2355287451939.2915
Other Renewables,1984,0.0,Renováveis,DEU,Germany,77858685.0,1411308164915.1174,2405790067906.225
Other Renewables,1985,0.0,Renováveis,DEU,Germany,77684873.0,1381933712724.434,2449172112412.178
Other Renewables,1986,0.0,Renováveis,DEU,Germany,77720436.0,1937443733333.3333,2511816248275.862
Other Renewables,1987,0.0,Renováveis,DEU,Germany,77839920.0,2327128519230.769,2520968576923.077
Other Renewables,1988,0.0,Renováveis,DEU,Germany,78144619.0,2409102552556.8184,2599687519886.364
Other Renewables,1989,0.0,Renováveis,DEU,Germany,78751283.0,2281367516260.1626,2677994556910.5693
Other Renewables,1990,4.580812899999991,Renováveis,DEU,Germany,79433029.0,2751386838046.2725,2786212885604.1133
Other Renewables,1991,4.823420119999994,Renováveis,DEU,Germany,80013896.0,3098645900061.6904,2903507094386.181
Other Renewables,1992,5.037592128,Renováveis,DEU,Germany,80624598.0,3425774572455.0903,2937878251497.0063
Other Renewables,1993,5.360007529000001,Renováveis,DEU,Germany,81156363.0,3226767352325.582,2891533132558.14
Other Renewables,1994,6.371962855999996,Renováveis,DEU,Germany,81438348.0,3354990505668.9346,2948693575963.719
Other Renewables,1995,6.900305557000003,Renováveis,DEU,Germany,81678051.0,3820655653803.749,2972649385887.541
Other Renewables,1996,7.405548356999994,Renováveis,DEU,Germany,81914831.0,3581341870449.679,2963551068522.484
Other Renewables,1997,8.256088056000003,Renováveis,DEU,Germany,82034771.0,3103584789115.6465,2999435673469.387
Other Renewables,1998,9.702451278000012,Renováveis,DEU,Germany,82047195.0,3094974262886.5986,3048221076288.66
Other Renewables,1999,10.721012223999999,Renováveis,DEU,Germany,82100243.0,2967171331316.188,3082263209278.8706
Other Renewables,2000,13.422753999999998,Renováveis,DEU,Germany,82211508.0,2545854416585.3657,3136680001951.22
Other Renewables,2001,20.196508130000012,Renováveis,DEU,Germany,82349925.0,2471946447817.837,3169862721062.6187
Other Renewables,2002,26.082379059999994,Renováveis,DEU,Germany,82488495.0,2596754830999.0664,3162535465919.701
Other Renewables,2003,36.66479013999999,Renováveis,DEU,Germany,82534176.0,3058317576255.708,3128512969863.014
Other Renewables,2004,44.74603000000001,Renováveis,DEU,Germany,82516260.0,3349674312138.729,3165496023121.388
Other Renewables,2005,66.8849491,Renováveis,DEU,Germany,82469422.0,3280910522150.5376,3180320234838.71
Other Renewables,2006,92.24104859999997,Renováveis,DEU,Germany,82376451.0,3341766848333.333,3295224324166.667
Other Renewables,2007,114.72679099999999,Renováveis,DEU,Germany,82266372.0,3717495865478.12,3388640069692.058
Other Renewables,2008,121.18918400000001,Renováveis,DEU,Germany,82110097.0,3912882954350.3706,3358414704642.9966
Other Renewables,2009,130.15740900000003,Renováveis,DEU,Germany,81902307.0,3572998295223.18,3202511570086.14
Other Renewables,2010,139.908339,Renováveis,DEU,Germany,81776930.0,3509917192604.0063,3320814906009.245
Other Renewables,2011,150.66168399999998,Renováveis,DEU,Germany,80274983.0,3748655000000.0,3415020000000.0
Other Renewables,2012,172.97216200000003,Renováveis,DEU,Germany,80425823.0,3458350386388.584,3417055489206.001
Other Renewables,2013,176.80796300000003,Renováveis,DEU,Germany,80645605.0,3605941003245.583,3504248468085.1064
Other Renewables,2014,187.228036,Renováveis,DEU,Germany,80982500.0,3696832650816.1816,3617975149041.8735
Other Renewables,2015,191.77265200000005,Renováveis,DEU,Germany,81686611.0,3186578961020.5527,3691621102055.28
Other Renewables,2016,193.86661999999998,Renováveis,DEU,Germany,82348669.0,3251558798739.937,3903814428421.421
Other Renewables,2017,194.34253000000007,Renováveis,DEU,Germany,82657002.0,3378522766963.674,4039825407128.17
Other Renewables,2018,195.31465799999995,Renováveis,DEU,Germany,82905782.0,3550579428284.8545,4087030013373.4536
Other Renewables,2019,192.67088000000004,Renováveis,DEU,Germany,83092962.0,3397250624178.712,4110260206307.49
Other Renewables,2020,202.43210999999997,Renováveis,DEU,Germany,83160871.0,3305573350210.9707,3908597063291.14
Other Renewables,2021,195.58670399999994,Renováveis,DEU,Germany,83196078.0,0.0,0.0
Other Renewables,1965,0.0,Renováveis,GRC,Greece,8550333.0,0.0,0.0
Other Renewables,1966,0.0,Renováveis,GRC,Greece,8613651.0,0.0,0.0
Other Renewables,1967,0.0,Renováveis,GRC,Greece,8684088.0,0.0,0.0
Other Renewables,1968,0.0,Renováveis,GRC,Greece,8740765.0,0.0,0.0
Other Renewables,1969,0.0,Renováveis,GRC,Greece,8772764.0,0.0,0.0
Other Renewables,1970,0.0,Renováveis,GRC,Greece,8792806.0,0.0,0.0
Other Renewables,1971,0.0,Renováveis,GRC,Greece,8831036.0,0.0,0.0
Other Renewables,1972,0.0,Renováveis,GRC,Greece,8888628.0,0.0,0.0
Other Renewables,1973,0.0,Renováveis,GRC,Greece,8929086.0,0.0,0.0
Other Renewables,1974,0.0,Renováveis,GRC,Greece,8962022.0,0.0,0.0
Other Renewables,1975,0.0,Renováveis,GRC,Greece,9046541.0,0.0,0.0
Other Renewables,1976,0.0,Renováveis,GRC,Greece,9188150.0,0.0,0.0
Other Renewables,1977,0.0,Renováveis,GRC,Greece,9308479.0,0.0,0.0
Other Renewables,1978,0.0,Renováveis,GRC,Greece,9429959.0,0.0,0.0
Other Renewables,1979,0.0,Renováveis,GRC,Greece,9548258.0,0.0,0.0
Other Renewables,1980,0.0,Renováveis,GRC,Greece,9642505.0,154316678899.08255,230231563710.49948
Other Renewables,1981,0.0,Renováveis,GRC,Greece,9729350.0,129100885397.4122,224934674676.52496
Other Renewables,1982,0.0,Renováveis,GRC,Greece,9789513.0,126826257615.31767,222364898172.32376
Other Renewables,1983,0.0,Renováveis,GRC,Greece,9846627.0,111057969645.86848,221449826306.914
Other Renewables,1984,0.0,Renováveis,GRC,Greece,9895801.0,103747062247.37268,224395616814.87476
Other Renewables,1985,0.0,Renováveis,GRC,Greece,9934300.0,99368224824.35596,229160285714.2857
Other Renewables,1986,0.0,Renováveis,GRC,Greece,9967213.0,114805141762.4521,230654806130.2682
Other Renewables,1987,0.0,Renováveis,GRC,Greece,10000595.0,129005519230.76926,222995000000.0
Other Renewables,1988,0.0,Renováveis,GRC,Greece,10036983.0,144176444602.27274,231181012784.0909
Other Renewables,1989,0.0,Renováveis,GRC,Greece,10089498.0,142576284552.84555,237884780487.8049
Other Renewables,1990,-1.720000000204891e-07,Renováveis,GRC,Greece,10196792.0,167180517994.8586,234099538560.4113
Other Renewables,1991,-9.720000004875828e-07,Renováveis,GRC,Greece,10319927.0,173040762492.2887,239518271437.38437
Other Renewables,1992,0.0031923839999992154,Renováveis,GRC,Greece,10399061.0,185189312574.8503,239446875449.10184
Other Renewables,1993,0.0031922800000003804,Renováveis,GRC,Greece,10460415.0,168313856976.7442,234187986046.5117
Other Renewables,1994,0.003192190000000039,Renováveis,GRC,Greece,10512922.0,175639757369.61453,237886557823.12927
Other Renewables,1995,0.003191500000001568,Renováveis,GRC,Greece,10562153.0,200460257993.3848,241139579933.84787
Other Renewables,1996,4.499999999296733e-07,Renováveis,GRC,Greece,10608800.0,207361496788.00854,245282148822.26984
Other Renewables,1997,3.399999997100167e-07,Renováveis,GRC,Greece,10661259.0,199157156462.58505,254833210884.35373
Other Renewables,1998,-1.6999999985500835e-07,Renováveis,GRC,Greece,10720509.0,197984263917.5258,263737446391.75266
Other Renewables,1999,0.0031927800000008943,Renováveis,GRC,Greece,10761698.0,200074825012.6072,269783853756.934
Other Renewables,2000,-2.0000000056086265e-07,Renováveis,GRC,Greece,10805808.0,171237851707.31708,277260524878.0488
Other Renewables,2001,0.25218399999999885,Renováveis,GRC,Greece,10862132.0,171707058823.52942,286927119544.59204
Other Renewables,2002,0.4022185999999994,Renováveis,GRC,Greece,10902022.0,191475749766.5733,298094406162.46497
Other Renewables,2003,0.33518260000000133,Renováveis,GRC,Greece,10928070.0,245315805479.4521,314181981735.15985
Other Renewables,2004,0.39635211940000303,Renováveis,GRC,Greece,10955141.0,284378832369.94226,330077491329.4798
Other Renewables,2005,0.38791646689999837,Renováveis,GRC,Greece,10987314.0,283257531182.7957,331206977204.3011
Other Renewables,2006,0.8884792780000019,Renováveis,GRC,Greece,11020362.0,302674255000.00006,349249138333.3334
Other Renewables,2007,1.5534737779999999,Renováveis,GRC,Greece,11048473.0,343159440842.78766,360170383306.3209
Other Renewables,2008,1.3919571279999978,Renováveis,GRC,Greece,11077841.0,368698848224.73663,352380079594.2255
Other Renewables,2009,1.5784222499999991,Renováveis,GRC,Greece,11107017.0,344088397807.361,340994122944.40094
Other Renewables,2010,2.0556910800000026,Renováveis,GRC,Greece,11121341.0,306760979969.1834,320605909861.32513
Other Renewables,2011,1.8626909000000005,Renováveis,GRC,Greece,11104899.0,282946000000.0,285079000000.0
Other Renewables,2012,2.101319000000002,Renováveis,GRC,Greece,11045011.0,237319009879.2536,269618649103.5492
Other Renewables,2013,2.3069050000000004,Renováveis,GRC,Greece,10965211.0,230382362062.748,274776513523.26004
Other Renewables,2014,2.4587029999999945,Renováveis,GRC,Greece,10892413.0,223960816891.41235,275778881476.2243
Other Renewables,2015,2.588763999999994,Renováveis,GRC,Greece,10820883.0,185444382707.2998,274464632884.4791
Other Renewables,2016,2.8076159999999994,Renováveis,GRC,Greece,10775971.0,180729849492.47464,277454672733.6367
Other Renewables,2017,2.9306195000000006,Renováveis,GRC,Greece,10754679.0,183600853324.19467,282227977381.7683
Other Renewables,2018,2.958199000000004,Renováveis,GRC,Greece,10732882.0,190124569709.12735,286346336342.3604
Other Renewables,2019,3.5402130000000014,Renováveis,GRC,Greece,10721582.0,180658548620.2365,291701413929.0407
Other Renewables,2020,3.837308,Renováveis,GRC,Greece,10698599.0,164503603375.52744,267633983122.36288
Other Renewables,2021,4.180436500000001,Renováveis,GRC,Greece,10641221.0,0.0,0.0
Other Renewables,1965,0.0,Renováveis,HUN,Hungary,10147935.0,0.0,0.0
Other Renewables,1966,0.0,Renováveis,HUN,Hungary,10178653.0,0.0,0.0
Other Renewables,1967,0.0,Renováveis,HUN,Hungary,10216604.0,0.0,0.0
Other Renewables,1968,0.0,Renováveis,HUN,Hungary,10255815.0,0.0,0.0
Other Renewables,1969,0.0,Renováveis,HUN,Hungary,10298723.0,0.0,0.0
Other Renewables,1970,0.0,Renováveis,HUN,Hungary,10337910.0,0.0,0.0
Other Renewables,1971,0.0,Renováveis,HUN,Hungary,10367537.0,0.0,0.0
Other Renewables,1972,0.0,Renováveis,HUN,Hungary,10398489.0,0.0,0.0
Other Renewables,1973,0.0,Renováveis,HUN,Hungary,10432055.0,0.0,0.0
Other Renewables,1974,0.0,Renováveis,HUN,Hungary,10478720.0,0.0,0.0
Other Renewables,1975,0.0,Renováveis,HUN,Hungary,10540525.0,0.0,0.0
Other Renewables,1976,0.0,Renováveis,HUN,Hungary,10598677.0,0.0,0.0
Other Renewables,1977,0.0,Renováveis,HUN,Hungary,10648031.0,0.0,0.0
Other Renewables,1978,0.0,Renováveis,HUN,Hungary,10684822.0,0.0,0.0
Other Renewables,1979,0.0,Renováveis,HUN,Hungary,10704152.0,0.0,0.0
Other Renewables,1980,0.0,Renováveis,HUN,Hungary,10711122.0,62901606523.95515,185139612640.16302
Other Renewables,1981,0.0,Renováveis,HUN,Hungary,10711848.0,58482866913.12385,189006903881.70056
Other Renewables,1982,0.0,Renováveis,HUN,Hungary,10705535.0,56086503046.12707,194351946040.0348
Other Renewables,1983,0.0,Renováveis,HUN,Hungary,10689463.0,49312682967.95953,197076865092.74875
Other Renewables,1984,0.0,Renováveis,HUN,Hungary,10668095.0,45839912691.99677,200973400161.68152
Other Renewables,1985,0.0,Renováveis,HUN,Hungary,10648713.0,44823573770.491806,199700195160.03125
Other Renewables,1986,0.0,Renováveis,HUN,Hungary,10630564.0,50682945593.86973,203043702681.99237
Other Renewables,1987,0.0,Renováveis,HUN,Hungary,10612741.0,53766000000.0,208969173076.9231
Other Renewables,1988,0.0,Renováveis,HUN,Hungary,10596487.0,56494768465.909096,207598255681.8182
Other Renewables,1989,0.0,Renováveis,HUN,Hungary,10481719.0,55016933604.336044,207314575880.7588
Other Renewables,1990,0.05426749999999991,Renováveis,HUN,Hungary,10373988.0,59146624678.66324,196882911311.054
Other Renewables,1991,0.07661275999999995,Renováveis,HUN,Hungary,10373400.0,57415923504.00987,172145342381.24615
Other Renewables,1992,0.14684137999999997,Renováveis,HUN,Hungary,10369341.0,62108753293.41318,165665570059.88025
Other Renewables,1993,0.12449581999999998,Renováveis,HUN,Hungary,10357523.0,62473691860.465126,163711433720.93027
Other Renewables,1994,0.14364913999999995,Renováveis,HUN,Hungary,10343355.0,65533574829.93198,167841069160.99774
Other Renewables,1995,0.17876335,Renováveis,HUN,Hungary,10328965.0,68538493936.052925,170872343991.17972
Other Renewables,1996,0.15961026999999994,Renováveis,HUN,Hungary,10311238.0,66891221627.409004,169109678800.85654
Other Renewables,1997,0.16918699999999998,Renováveis,HUN,Hungary,10290486.0,66280149659.863945,173440789115.64627
Other Renewables,1998,0.19153219999999999,Renováveis,HUN,Hungary,10266570.0,67235745360.82475,179508824742.26804
Other Renewables,1999,0.2074933,Renováveis,HUN,Hungary,10237530.0,66272059505.7993,183623288956.1271
Other Renewables,2000,0.2074933,Renováveis,HUN,Hungary,10210971.0,61682831219.5122,189726502439.0244
Other Renewables,2001,0.2234542222999999,Renováveis,HUN,Hungary,10187576.0,68283918406.07211,196234642314.9905
Other Renewables,2002,0.13407246680000007,Renováveis,HUN,Hungary,10158608.0,84527031746.03174,205477113912.2316
Other Renewables,2003,0.513945,Renováveis,HUN,Hungary,10129552.0,104309934246.57536,213066082191.78085
Other Renewables,2004,2.314348084,Renováveis,HUN,Hungary,10107146.0,123790520231.2139,223337341040.4625
Other Renewables,2005,5.322447404,Renováveis,HUN,Hungary,10087065.0,130134674408.60216,232220034408.6021
Other Renewables,2006,4.161504440000001,Renováveis,HUN,Hungary,10071370.0,128964669166.66669,241113730000.00003
Other Renewables,2007,5.32263543,Renováveis,HUN,Hungary,10055780.0,151875586709.88654,241352037277.1475
Other Renewables,2008,8.0866045444,Renováveis,HUN,Hungary,10038188.0,165231450643.77682,239433888412.0172
Other Renewables,2009,9.405294728000001,Renováveis,HUN,Hungary,10022650.0,137108566953.79796,225889404855.1292
Other Renewables,2010,9.3517135624,Renováveis,HUN,Hungary,10000023.0,136083869799.69183,227347345146.37903
Other Renewables,2011,7.777029314500002,Renováveis,HUN,Hungary,9971727.0,141760000000.0,229348000000.0
Other Renewables,2012,7.070870928,Renováveis,HUN,Hungary,9920362.0,125889517014.27003,225581080131.7234
Other Renewables,2013,7.425668509999999,Renováveis,HUN,Hungary,9893082.0,130772930400.28851,234063767039.3076
Other Renewables,2014,8.96356395,Renováveis,HUN,Hungary,9866468.0,133771706884.31512,240431752306.60043
Other Renewables,2015,8.918234589999999,Renováveis,HUN,Hungary,9843028.0,118691768958.18568,250188970942.5939
Other Renewables,2016,8.76917324,Renováveis,HUN,Hungary,9814023.0,120421889394.46973,256737432271.6136
Other Renewables,2017,8.767677850000002,Renováveis,HUN,Hungary,9787966.0,131203644962.30296,267979879369.43112
Other Renewables,2018,9.5894889,Renováveis,HUN,Hungary,9775564.0,143631588766.2989,282186527582.7482
Other Renewables,2019,9.4891806,Renováveis,HUN,Hungary,9771141.0,143805256898.81735,295144808147.17474
Other Renewables,2020,10.1427452,Renováveis,HUN,Hungary,9750149.0,134345029535.865,280488556962.0253
Other Renewables,2021,10.44321626,Renováveis,HUN,Hungary,9709891.0,0.0,0.0
Other Renewables,1965,0.0,Renováveis,ISL,Iceland,192286.0,0.0,0.0
Other Renewables,1966,0.0,Renováveis,ISL,Iceland,195570.0,0.0,0.0
Other Renewables,1967,0.0,Renováveis,ISL,Iceland,198751.0,0.0,0.0
Other Renewables,1968,0.0,Renováveis,ISL,Iceland,201488.0,0.0,0.0
Other Renewables,1969,0.0,Renováveis,ISL,Iceland,203369.0,0.0,0.0
Other Renewables,1970,0.0,Renováveis,ISL,Iceland,204438.0,0.0,0.0
Other Renewables,1971,0.0,Renováveis,ISL,Iceland,206098.0,0.0,0.0
Other Renewables,1972,0.0,Renováveis,ISL,Iceland,209137.0,0.0,0.0
Other Renewables,1973,0.0,Renováveis,ISL,Iceland,212317.0,0.0,0.0
Other Renewables,1974,0.0,Renováveis,ISL,Iceland,215209.0,0.0,0.0
Other Renewables,1975,0.0,Renováveis,ISL,Iceland,217979.0,0.0,0.0
Other Renewables,1976,0.0,Renováveis,ISL,Iceland,220154.0,0.0,0.0
Other Renewables,1977,0.0,Renováveis,ISL,Iceland,221799.0,0.0,0.0
Other Renewables,1978,0.0,Renováveis,ISL,Iceland,223537.0,0.0,0.0
Other Renewables,1979,0.0,Renováveis,ISL,Iceland,225735.0,0.0,0.0
Other Renewables,1980,0.0,Renováveis,ISL,Iceland,228138.0,9374364933.74108,6778260958.205912
Other Renewables,1981,0.0,Renováveis,ISL,Iceland,230755.0,8771563770.794825,7011805914.972274
Other Renewables,1982,0.0,Renováveis,ISL,Iceland,233860.0,7581839860.748477,7162309834.638817
Other Renewables,1983,0.0,Renováveis,ISL,Iceland,236977.0,6311138279.932547,7056281618.887015
Other Renewables,1984,0.0,Renováveis,ISL,Iceland,239511.0,6265264349.232014,7300093775.262733
Other Renewables,1985,0.0,Renováveis,ISL,Iceland,241405.0,6296749414.519907,7511361436.3778305
Other Renewables,1986,0.0,Renováveis,ISL,Iceland,243180.0,8243314942.528736,7992957854.40613
Other Renewables,1987,0.0,Renováveis,ISL,Iceland,245859.0,11024961538.461538,8580692307.692308
Other Renewables,1988,0.0,Renováveis,ISL,Iceland,249740.0,11695328125.0,8522811079.545455
Other Renewables,1989,0.0,Renováveis,ISL,Iceland,252852.0,10350941734.417343,8471261517.615177
Other Renewables,1990,0.8027610000000003,Renováveis,ISL,Iceland,254826.0,11204228791.77378,8433290488.431876
Other Renewables,1991,0.7576870000000007,Renováveis,ISL,Iceland,257797.0,11490123380.629242,8349544725.4781
Other Renewables,1992,0.6519729999999999,Renováveis,ISL,Iceland,261057.0,11404752095.808384,8009946107.784432
Other Renewables,1993,0.7215000000000007,Renováveis,ISL,Iceland,263725.0,9703079069.767445,8066696511.627908
Other Renewables,1994,0.7331139999999987,Renováveis,ISL,Iceland,266021.0,9714581632.65306,8322446712.018141
Other Renewables,1995,0.8177059999999994,Renováveis,ISL,Iceland,267468.0,10527463065.049614,8273159867.695701
Other Renewables,1996,0.9736480000000007,Renováveis,ISL,Iceland,268916.0,10723468950.749466,8554403640.25696
Other Renewables,1997,1.058598,Renováveis,ISL,Iceland,271128.0,10608299319.727892,8996734693.87755
Other Renewables,1998,1.8519269999999999,Renováveis,ISL,Iceland,274047.0,11739026804.123713,9622854639.17526
