Code,Year,GDP 2015 PPP,GDP 2022 (2015 USD PPP),GDP 2022 (2017 USD PPP),Multiplier
KOR,1960,34730209636.82245,1740868427277.0076,2352183466044.378,1.3511552218357843
XKX,1960,0.0,8325010072.51057,22333279563.535656,2.6826729780520995
KWT,1960,0.0,114891599078.73557,210883839333.27853,1.8355026914436032
KGZ,1960,0.0,8250690928.342178,35363790880.56379,4.286161145496876
LAO,1960,0.0,19570649661.62339,59841698222.96143,3.0577267110507127
LVA,1960,0.0,32102385241.814438,62005322543.1101,1.9314864635773568
LSO,1960,456029932.0066579,2192029732.9105654,5165830253.486556,2.356642419547564
LBR,1960,0.0,3428189417.0464854,7746810704.500462,2.259738235577027
LBY,1960,0.0,55524882597.238106,134861104674.65955,2.428840879374822
LTU,1960,0.0,52484649637.55115,113138833289.70532,2.1556556835383347
LUX,1960,8599160050.08561,71655146215.63705,76900912144.08134,1.073208502187098
MAC,1960,0.0,22581086914.7884,36037605982.22017,1.5959199004995224
MDG,1960,13743186917.25104,13439517645.885014,44491072651.79339,3.3104664783423914
MWI,1960,2500391446.3350306,11308596143.984386,29932139511.125328,2.646848391260992
MYS,1960,25086105623.928967,386875259314.18665,963289522396.374,2.48992278313169
MDV,1960,0.0,5780294641.8913555,11141639675.948202,1.9275210635806923
MLI,1960,0.0,16922029960.686731,48183616801.30887,2.847389876583901
MLT,1960,0.0,16134998796.05091,25834318919.971184,1.6011354724299212
MHL,1960,0.0,220602590.75970247,249594524.55063388,1.1314215471862326
MRT,1960,0.0,7657463958.919219,25244636785.409706,3.296735958646648
MUS,1960,0.0,13345493636.15359,28837730415.901497,2.160859028682063
MEX,1960,306016359757.7931,1284907941291.862,2582568146909.9355,2.0099246521220735
FSM,1960,0.0,314095835.36817086,372593072.92565346,1.1862400928968524
MDA,1960,0.0,9094802867.29332,33788660920.378643,3.7151614403748368
MNG,1960,0.0,14441951078.837976,41029306870.59268,2.840980879011118
MNE,1960,0.0,4869340027.242338,13645796059.124723,2.802391285632351
MAR,1960,0.0,125542482435.6025,307442372508.8543,2.448911050222048
MOZ,1960,0.0,19464182832.504753,41237363608.88964,2.118628044328897
MMR,1960,10281832674.86172,63341396862.698944,230255340470.1504,3.635147816036644
NAM,1960,0.0,11508641306.115656,25061165436.075184,2.1775954927674874
NRU,1960,0.0,109473838.3484576,139656376.97842604,1.2757054935252818
NPL,1960,12237524036.778685,33084084558.221825,122242249503.50688,3.6948959336741902
NLD,1960,192226983270.5527,894727808846.0239,1048768438652.2655,1.1721647950172864
NZL,1960,0.0,218076245422.57425,231534059956.43295,1.0617115106130932
NIC,1960,8186902460.959629,14728688609.737885,40455994652.237976,2.7467479097555545
NER,1960,6081351774.1534605,14294168692.46473,33405781443.63323,2.3370216318521075
NGA,1960,132817044600.24022,535335926240.9961,1084655070144.4226,2.026120454423108
MKD,1960,0.0,11318055634.985886,35245490780.05232,3.1140941445015504
NOR,1960,58046712355.459656,433527994213.08246,367243687581.4444,0.8471048986076346
OMN,1960,0.0,86294680434.92406,161712160334.0003,1.8739528267440488
PAK,1960,59991212947.78105,399948712614.34515,1268022466678.0242,3.170462678550308
PAN,1960,6634373307.948575,67839490712.89425,146657957753.75363,2.161837540532691
PNG,1960,3990922808.0844474,24976697194.942936,38064690768.172676,1.524008177345389
PRY,1960,6206288404.905315,41995687741.537224,91752936736.62402,2.184818053256281
PER,1960,53492989216.30304,223193723424.57364,433925987925.5163,1.9441675207867473
PHL,1960,76246386055.43456,407690005744.9653,991720215100.66,2.4325350171106255
POL,1960,0.0,630289958880.488,1388423186501.7383,2.2028324693095787
PRT,1960,56344296781.65035,230324477738.9389,372331404762.8387,1.6165516076187847
PRI,1960,17145307251.709194,95855079058.75287,110500705571.58623,1.152789259125816
QAT,1960,0.0,170947179484.92123,260235088139.09518,1.5223128508069348
ROU,1960,0.0,232157182662.58286,618949874244.5857,2.666081088450178
RUS,1960,0.0,1471544636157.8418,4027358046152.418,2.7368235710931113
RWA,1960,2549731140.405685,12955125582.596163,32579162569.825268,2.5147701087198966
WSM,1960,0.0,798752767.8644394,1146517103.8195064,1.4353842014029652
STP,1960,0.0,317230918.72276026,781927947.0127091,2.46485415154651
SAU,1960,0.0,769633172339.6715,1827296689345.5232,2.374243672203698
SEN,1960,9355904391.997387,25370428994.03066,61726701334.17512,2.4330176422597596
SRB,1960,0.0,49937794675.51316,139192939447.1934,2.787326519956361
SYC,1960,233935661.8704625,1733621174.5045874,3021613254.5143075,1.7429489780994318
SLE,1960,2985055324.8724823,5394942200.073128,14068316520.035414,2.6076862361648137
SGP,1960,9537745830.945738,379708617460.4041,609001934463.2896,1.603866508314882
SXM,1960,0.0,1361800684.8704658,1797170207.9567604,1.3197013541873104
SVK,1960,0.0,102540393597.41013,180204806885.07193,1.7574031126951262
SVN,1960,0.0,53538335168.05858,86623581475.20607,1.6179730132304604
SLB,1960,0.0,1371124331.1997523,1628009899.9771755,1.1873539568455072
SOM,1960,0.0,8958058841.87096,25490993073.982456,2.845593395171142
ZAF,1960,146937055800.24664,360706580601.809,807294933431.9226,2.238093167263591
ESP,1960,274823620975.29343,1323591183845.3113,1921788768753.8308,1.451950415059905
LKA,1960,0.0,88459606026.82028,270611247556.16,3.0591504949062593
KNA,1960,0.0,973556961.3050189,1371098512.8937802,1.408339283051164
LCA,1960,0.0,1942933249.240279,2715892140.5688806,1.3978309041913004
VCT,1960,274464758.78102875,879438071.1397102,1514793355.5781689,1.722455969656929
SDN,1960,33503678377.300175,78965707790.40533,167369383568.23056,2.1195198302087106
SUR,1960,2190909308.142088,4413928267.11963,9300027322.985222,2.1069729184915102
SWE,1960,122207262534.6116,587578011005.7404,580550160212.7944,0.9880392889772771
CHE,1960,0.0,790318933740.3258,634296200128.2699,0.8025825689463741
TJK,1960,0.0,13499137004.28639,41177442708.066605,3.05037593847603
TZA,1960,0.0,67153889893.31218,166596826737.2505,2.4808216918174653
THA,1960,44362621904.56216,450139151522.5591,1255244370207.2144,2.788569636658914
TLS,1960,0.0,2161456464.502912,5288854109.593488,2.4468936554823504
TGO,1960,1864505250.9186273,7859198717.657496,19491266573.464966,2.4800577353609032
TTO,1960,5967143605.894623,21672195440.796017,35666506450.514824,1.645726504633478
TUN,1960,0.0,48116779200.71249,130592428617.41312,2.7140725290997736
TUR,1960,162609387123.62677,1194401648109.1248,2817041474532.5967,2.3585378327234374
TKM,1960,0.0,46927329009.50038,94789611395.98215,2.019923430476772
TCA,1960,0.0,928828868.4682273,946892530.0118054,1.0194477822091896
TUV,1960,0.0,45116851.39841237,51937133.02909544,1.1511692731049727
UGA,1960,0.0,44147216889.61235,107732538124.33168,2.4403019196818425
UKR,1960,0.0,71962895140.23402,379892973994.65094,5.279011819276501
ARE,1960,0.0,431440812433.6535,707307425643.9161,1.6394077826206697
GBR,1960,776055103329.026,3209502458759.0024,3186978981257.067,0.9929822526103799
USA,1960,3558168496331.1367,20926835050999.996,21538083666841.68,1.0292088418698782
URY,1960,22508190187.27285,62345533960.79237,83607423058.24643,1.3410330740101633
UZB,1960,0.0,123818743181.09424,287794613066.2836,2.32432187302501
VUT,1960,0.0,841659631.2980758,910266227.1427542,1.0815134685013557
VNM,1960,0.0,358918387605.51,1118989578143.1003,3.11767136147115
PSE,1960,0.0,15612500000.0,28861611581.9086,1.848622038873249
ZMB,1960,9638047904.908981,26185157462.015854,67376967415.2346,2.5730976608779805
ZWE,1960,7102869836.009593,21963674100.4816,36035044448.11649,1.6406655955310476
ALB,1961,0.0,14319794712.62677,43032145215.430275,3.0050811536764424
DZA,1961,58049120345.66717,179602019799.3934,502836797680.8245,2.7997279665477506
AGO,1961,0.0,84884003207.67839,210192674041.07547,2.4762342266871546
ATG,1961,0.0,1625386015.5663264,2092965498.6233954,1.287672884212771
ARG,1961,275949054544.4501,598312841626.6625,1038500903537.0753,1.7357155509376199
ARM,1961,0.0,14225451502.938084,44646008687.24302,3.1384598708885942
ABW,1961,0.0,3458629953.8575096,4393369954.478044,1.2702630848316083
AUS,1961,175593726049.20764,1586172577281.9646,1328629886582.1914,0.8376326167855622
AUT,1961,107234524430.86157,422235060667.7145,505142751774.37897,1.1963543505258798
AZE,1961,0.0,56692460618.264046,153082546341.84137,2.70022759062471
BHS,1961,2766313860.077744,12415913222.114647,14211478928.315609,1.1446180940603534
BHR,1961,0.0,35915819622.23451,76342224646.34322,2.1255877061784165
BGD,1961,82800204325.42116,305522973769.77783,1072141041304.6641,3.5091994165799116
BRB,1961,0.0,4671803289.539002,4342050281.818505,0.9294163329909731
BLR,1961,0.0,57251844490.04911,176183357453.7714,3.0773394119100157
BEL,1961,135986213424.50429,516334013910.15607,622703765727.1161,1.2060095770399288
BLZ,1961,228667565.9425125,2509307581.4663134,3839427623.501786,1.5300745320580498
BEN,1961,4659141839.989886,16765953415.373268,45869379412.79815,2.7358646583581083
BMU,1961,1345522587.7825518,6757261642.8850765,5156616135.794429,0.7631221652078523
BOL,1961,12693430087.365555,38319728331.377884,100778443555.23866,2.629936274175431
BIH,1961,0.0,20253843510.489414,54120255478.634735,2.672098036632207
BWA,1961,503940960.01047355,17511419429.825825,40818645769.76409,2.330972993556473
BRA,1961,349808776330.2335,1901461002548.223,3249826771296.481,1.7091209164643713
BRN,1961,0.0,13000432684.362951,26342902750.901257,2.026309692183304
BGR,1961,0.0,61747770024.9603,174307363231.7279,2.822893250416455
BFA,1961,3577516230.3587165,16610125161.12291,48949444177.88855,2.9469641982263894
BDI,1961,1860407962.5285232,3379450965.724945,9128118191.935005,2.7010654347449248
CPV,1961,0.0,2072800252.318005,4376993313.836453,2.1116329510967966
KHM,1961,0.0,24964207155.80371,76023115594.85773,3.045284599682701
CMR,1961,12614471269.062437,40247035778.39087,103940677455.943,2.582567273482288
CAN,1961,286496076609.8067,1761102321572.639,1919103211766.6484,1.0897170415702575
CYM,1961,0.0,5561542246.168983,4902440234.204242,0.8814893454385323
CAF,1961,2324774870.5896006,2034662228.5854633,4597115265.385968,2.259399717948257
TCD,1961,4117798601.9259152,10462164584.338987,25037208134.91984,2.3931193141807876
CHL,1961,50813788457.03946,281423471715.4019,507464611471.7903,1.803206421904209
CHN,1961,181832732275.283,16325084918817.193,25684414532114.31,1.573309704656362
COL,1961,73410429219.64577,354949695739.65753,810103779460.959,2.282305884986982
COM,1961,0.0,1140337215.429494,2715974855.8402495,2.3817295613011376
COD,1961,36602172834.80011,52355494607.56282,112144335466.7943,2.1419783407144988
COG,1961,2941282248.8423815,10175228552.173552,21912647905.44046,2.153528816879465
CRI,1961,8025621478.578185,69549856034.35025,114345667442.27005,1.6440820148613309
CIV,1961,13758092688.099104,68438760123.05962,155935333630.81125,2.2784652052495424
HRV,1961,0.0,64042742435.41905,132256136091.92622,2.0651229329426957
CUW,1961,0.0,2608023260.7895446,3467150360.5245,1.3294169621304934
CYP,1961,0.0,27902745979.207535,41068271475.657196,1.4718361951279024
CZE,1961,0.0,215974795467.24942,438115477819.058,2.028549103941595
DNK,1961,87614229274.80357,356222057631.88745,353799230461.08997,0.9931985481558776
DJI,1961,0.0,3307565405.1624985,5592373778.025646,1.6907825221829276
DMA,1961,0.0,533867403.0042049,833827717.9574826,1.5618629518590688
DOM,1961,9802029867.35373,98050971574.06995,217143110194.39716,2.2145941718727618
ECU,1961,23856980348.309307,100635339955.85878,195476780141.87552,1.9424267879217838
EGY,1961,66719900619.76618,453827104224.60486,1418537854129.6553,3.1257230802759692
SLV,1961,0.0,27100464996.83414,59536826547.47081,2.1968931733985326
GNQ,1961,0.0,9957665857.354395,24986774542.054,2.5093003621526035
EST,1961,0.0,28518917121.59921,50867209717.32932,1.7836304758852262
SWZ,1961,0.0,4822247028.231629,10885427645.900635,2.257335134880562
ETH,1961,0.0,105775519453.14902,293788053498.9423,2.777467366908743
FJI,1961,2086454454.2060568,4939873229.038583,11518042114.46601,2.331647307618802
FIN,1961,57347661744.598236,259985498582.81244,273777977547.40417,1.0530509549177738
FRA,1961,646897894520.6403,2638406985036.3213,3120183016557.4175,1.1826011052326197
GAB,1961,4089144630.458104,15855897831.743963,33302039176.256992,2.10029350148721
GMB,1961,0.0,1835641393.187567,5719424859.827765,3.1157637221810845
GEO,1961,0.0,20190828885.804707,63403374976.88251,3.140206642108619
DEU,1961,0.0,3633579269920.3105,4522545872199.405,1.2446531467300537
GHA,1961,21367741616.356632,68003830999.542915,183458814081.90674,2.6977717488172077
GRC,1961,74150622976.51237,211538468429.4315,330579477776.2994,1.5627392985809556
GRD,1961,0.0,1089874059.169431,1814201858.157969,1.664597705482166
GTM,1961,16247517561.403461,78182161579.31055,159033867811.59174,2.034145188608818
GIN,1961,0.0,13782241447.019966,37408147201.042915,2.714228113390903
GNB,1961,0.0,1309350904.2584872,3906060695.9762416,2.983203878557158
GUY,1961,3289213940.753022,14270953618.873104,28818699423.762302,2.019395493350216
HTI,1961,14575975128.945265,14456828346.330471,32427707826.741947,2.243072066009068
HND,1961,5816272130.41134,25953884373.560226,59562493585.688286,2.2949356145843764
HKG,1961,16899280658.475286,318598258232.253,429591711531.7636,1.3483806029429017
HUN,1961,0.0,157531157312.5219,340947086291.47186,2.164315251078083
ISL,1961,0.0,21556161804.58636,21226927351.27783,0.9847266662640061
IND,1961,481382068563.2541,2961515505727.631,10078991437253.588,3.4033221901964095
IDN,1961,170010405047.2112,1122285145727.062,3418905181206.3936,3.046378359566978
IRN,1961,155661123784.52252,487695221421.96594,1369087388258.7922,2.807260207034557
IRQ,1961,0.0,192925535194.34384,409320747067.00964,2.121651478922579
IRL,1961,0.0,498960174855.6298,576526788952.2828,1.1554565233970753
ISR,1961,0.0,408208262853.2228,424288967592.7524,1.0393933837280303
ITA,1961,700329106551.0671,1961616127794.061,2610600572587.215,1.3308417154598797
JAM,1961,0.0,14806380332.686832,28578744427.1919,1.9301641444466306
JPN,1961,755663153072.2007,4529854841042.583,5234968028228.504,1.1556591131347673
JOR,1961,0.0,43915711448.703224,107110421278.02966,2.439000024015152
KAZ,1961,0.0,221549683201.72678,512001895734.2957,2.311002608241622
KEN,1961,15656984261.967041,94795844230.47864,263736892044.1069,2.7821566882497426
KIR,1961,0.0,188123213.8747629,262820717.15726164,1.3970669102656637
KOR,1961,37139094425.34141,1740868427277.0076,2352183466044.378,1.3511552218357843
XKX,1961,0.0,8325010072.51057,22333279563.535656,2.6826729780520995
KWT,1961,0.0,114891599078.73557,210883839333.27853,1.8355026914436032
KGZ,1961,0.0,8250690928.342178,35363790880.56379,4.286161145496876
LAO,1961,0.0,19570649661.62339,59841698222.96143,3.0577267110507127
LVA,1961,0.0,32102385241.814438,62005322543.1101,1.9314864635773568
LSO,1961,464533956.1325331,2192029732.9105654,5165830253.486556,2.356642419547564
LBR,1961,0.0,3428189417.0464854,7746810704.500462,2.259738235577027
LBY,1961,0.0,55524882597.238106,134861104674.65955,2.428840879374822
LTU,1961,0.0,52484649637.55115,113138833289.70532,2.1556556835383347
LUX,1961,8928506428.615341,71655146215.63705,76900912144.08134,1.073208502187098
MAC,1961,0.0,22581086914.7884,36037605982.22017,1.5959199004995224
MDG,1961,14024734345.415735,13439517645.885014,44491072651.79339,3.3104664783423914
MWI,1961,2691411297.6566525,11308596143.984386,29932139511.125328,2.646848391260992
MYS,1961,26992146424.1397,386875259314.18665,963289522396.374,2.48992278313169
MDV,1961,0.0,5780294641.8913555,11141639675.948202,1.9275210635806923
MLI,1961,0.0,16922029960.686731,48183616801.30887,2.847389876583901
MLT,1961,0.0,16134998796.05091,25834318919.971184,1.6011354724299212
MHL,1961,0.0,220602590.75970247,249594524.55063388,1.1314215471862326
MRT,1961,3510114656.145674,7657463958.919219,25244636785.409706,3.296735958646648
MUS,1961,0.0,13345493636.15359,28837730415.901497,2.160859028682063
MEX,1961,321317177747.88275,1284907941291.862,2582568146909.9355,2.0099246521220735
FSM,1961,0.0,314095835.36817086,372593072.92565346,1.1862400928968524
MDA,1961,0.0,9094802867.29332,33788660920.378643,3.7151614403748368
MNG,1961,0.0,14441951078.837976,41029306870.59268,2.840980879011118
MNE,1961,0.0,4869340027.242338,13645796059.124723,2.802391285632351
MAR,1961,0.0,125542482435.6025,307442372508.8543,2.448911050222048
MOZ,1961,0.0,19464182832.504753,41237363608.88964,2.118628044328897
MMR,1961,10330317796.106136,63341396862.698944,230255340470.1504,3.635147816036644
NAM,1961,0.0,11508641306.115656,25061165436.075184,2.1775954927674874
NRU,1961,0.0,109473838.3484576,139656376.97842604,1.2757054935252818
NPL,1961,12471048543.768566,33084084558.221825,122242249503.50688,3.6948959336741902
NLD,1961,192795103723.67233,894727808846.0239,1048768438652.2655,1.1721647950172864
NZL,1961,0.0,218076245422.57425,231534059956.43295,1.0617115106130932
NIC,1961,8800735399.767126,14728688609.737885,40455994652.237976,2.7467479097555545
NER,1961,6357833927.744828,14294168692.46473,33405781443.63323,2.3370216318521075
NGA,1961,133071781701.16687,535335926240.9961,1084655070144.4226,2.026120454423108
MKD,1961,0.0,11318055634.985886,35245490780.05232,3.1140941445015504
NOR,1961,61688177374.27868,433527994213.08246,367243687581.4444,0.8471048986076346
OMN,1961,0.0,86294680434.92406,161712160334.0003,1.8739528267440488
PAK,1961,63583094688.09913,399948712614.34515,1268022466678.0242,3.170462678550308
PAN,1961,7359284399.5889,67839490712.89425,146657957753.75363,2.161837540532691
PNG,1961,4237606205.5322337,24976697194.942936,38064690768.172676,1.524008177345389
PRY,1961,6634540024.6803,41995687741.537224,91752936736.62402,2.184818053256281
PER,1961,57423170664.60003,223193723424.57364,433925987925.5163,1.9441675207867473
PHL,1961,80588976823.87355,407690005744.9653,991720215100.66,2.4325350171106255
POL,1961,0.0,630289958880.488,1388423186501.7383,2.2028324693095787
PRT,1961,59462899222.56256,230324477738.9389,372331404762.8387,1.6165516076187847
PRI,1961,18352634948.230507,95855079058.75287,110500705571.58623,1.152789259125816
QAT,1961,0.0,170947179484.92123,260235088139.09518,1.5223128508069348
ROU,1961,0.0,232157182662.58286,618949874244.5857,2.666081088450178
RUS,1961,0.0,1471544636157.8418,4027358046152.418,2.7368235710931113
RWA,1961,2440155780.5139756,12955125582.596163,32579162569.825268,2.5147701087198966
WSM,1961,0.0,798752767.8644394,1146517103.8195064,1.4353842014029652
STP,1961,0.0,317230918.72276026,781927947.0127091,2.46485415154651
SAU,1961,0.0,769633172339.6715,1827296689345.5232,2.374243672203698
SEN,1961,9635968548.877895,25370428994.03066,61726701334.17512,2.4330176422597596
SRB,1961,0.0,49937794675.51316,139192939447.1934,2.787326519956361
SYC,1961,222514276.35026047,1733621174.5045874,3021613254.5143075,1.7429489780994318
SLE,1961,3039056275.6927385,5394942200.073128,14068316520.035414,2.6076862361648137
SGP,1961,10313882712.353838,379708617460.4041,609001934463.2896,1.603866508314882
SXM,1961,0.0,1361800684.8704658,1797170207.9567604,1.3197013541873104
SVK,1961,0.0,102540393597.41013,180204806885.07193,1.7574031126951262
SVN,1961,0.0,53538335168.05858,86623581475.20607,1.6179730132304604
SLB,1961,0.0,1371124331.1997523,1628009899.9771755,1.1873539568455072
SOM,1961,0.0,8958058841.87096,25490993073.982456,2.845593395171142
ZAF,1961,152586394951.4676,360706580601.809,807294933431.9226,2.238093167263591
ESP,1961,307359094073.00165,1323591183845.3113,1921788768753.8308,1.451950415059905
LKA,1961,19977933566.589783,88459606026.82028,270611247556.16,3.0591504949062593
KNA,1961,0.0,973556961.3050189,1371098512.8937802,1.408339283051164
LCA,1961,0.0,1942933249.240279,2715892140.5688806,1.3978309041913004
VCT,1961,286890555.9102339,879438071.1397102,1514793355.5781689,1.722455969656929
SDN,1961,33511180297.717968,78965707790.40533,167369383568.23056,2.1195198302087106
SUR,1961,2296072954.8993616,4413928267.11963,9300027322.985222,2.1069729184915102
SWE,1961,129150214953.7573,587578011005.7404,580550160212.7944,0.9880392889772771
CHE,1961,0.0,790318933740.3258,634296200128.2699,0.8025825689463741
TJK,1961,0.0,13499137004.28639,41177442708.066605,3.05037593847603
TZA,1961,0.0,67153889893.31218,166596826737.2505,2.4808216918174653
THA,1961,46741410594.34941,450139151522.5591,1255244370207.2144,2.788569636658914
TLS,1961,0.0,2161456464.502912,5288854109.593488,2.4468936554823504
TGO,1961,2091402812.3140738,7859198717.657496,19491266573.464966,2.4800577353609032
TTO,1961,6804755782.440713,21672195440.796017,35666506450.514824,1.645726504633478
TUN,1961,0.0,48116779200.71249,130592428617.41312,2.7140725290997736
TUR,1961,164489264465.94467,1194401648109.1248,2817041474532.5967,2.3585378327234374
TKM,1961,0.0,46927329009.50038,94789611395.98215,2.019923430476772
TCA,1961,0.0,928828868.4682273,946892530.0118054,1.0194477822091896
TUV,1961,0.0,45116851.39841237,51937133.02909544,1.1511692731049727
UGA,1961,0.0,44147216889.61235,107732538124.33168,2.4403019196818425
UKR,1961,0.0,71962895140.23402,379892973994.65094,5.279011819276501
ARE,1961,0.0,431440812433.6535,707307425643.9161,1.6394077826206697
GBR,1961,796831021511.8867,3209502458759.0024,3186978981257.067,0.9929822526103799
USA,1961,3640006371746.741,20926835050999.996,21538083666841.68,1.0292088418698782
URY,1961,23069327903.309914,62345533960.79237,83607423058.24643,1.3410330740101633
UZB,1961,0.0,123818743181.09424,287794613066.2836,2.32432187302501
VUT,1961,0.0,841659631.2980758,910266227.1427542,1.0815134685013557
VNM,1961,0.0,358918387605.51,1118989578143.1003,3.11767136147115
PSE,1961,0.0,15612500000.0,28861611581.9086,1.848622038873249
ZMB,1961,9769258553.416136,26185157462.015854,67376967415.2346,2.5730976608779805
ZWE,1961,7551498265.380707,21963674100.4816,36035044448.11649,1.6406655955310476
ALB,1962,0.0,14319794712.62677,43032145215.430275,3.0050811536764424
DZA,1962,46622126726.20719,179602019799.3934,502836797680.8245,2.7997279665477506
AGO,1962,0.0,84884003207.67839,210192674041.07547,2.4762342266871546
ATG,1962,0.0,1625386015.5663264,2092965498.6233954,1.287672884212771
ARG,1962,273597909210.24258,598312841626.6625,1038500903537.0753,1.7357155509376199
ARM,1962,0.0,14225451502.938084,44646008687.24302,3.1384598708885942
ABW,1962,0.0,3458629953.8575096,4393369954.478044,1.2702630848316083
AUS,1962,177866361979.25864,1586172577281.9646,1328629886582.1914,0.8376326167855622
AUT,1962,110074818591.9549,422235060667.7145,505142751774.37897,1.1963543505258798
AZE,1962,0.0,56692460618.264046,153082546341.84137,2.70022759062471
BHS,1962,3055448207.2478743,12415913222.114647,14211478928.315609,1.1446180940603534
BHR,1962,0.0,35915819622.23451,76342224646.34322,2.1255877061784165
BGD,1962,87315325110.40329,305522973769.77783,1072141041304.6641,3.5091994165799116
BRB,1962,0.0,4671803289.539002,4342050281.818505,0.9294163329909731
BLR,1962,0.0,57251844490.04911,176183357453.7714,3.0773394119100157
BEL,1962,143073819640.29282,516334013910.15607,622703765727.1161,1.2060095770399288
BLZ,1962,239855474.59320086,2509307581.4663134,3839427623.501786,1.5300745320580498
BEN,1962,4499500546.410811,16765953415.373268,45869379412.79815,2.7358646583581083
BMU,1962,1405667447.441557,6757261642.8850765,5156616135.794429,0.7631221652078523
BOL,1962,13401586125.426678,38319728331.377884,100778443555.23866,2.629936274175431
BIH,1962,0.0,20253843510.489414,54120255478.634735,2.672098036632207
BWA,1962,537537029.7889087,17511419429.825825,40818645769.76409,2.330972993556473
BRA,1962,372896155568.0286,1901461002548.223,3249826771296.481,1.7091209164643713
BRN,1962,0.0,13000432684.362951,26342902750.901257,2.026309692183304
BGR,1962,0.0,61747770024.9603,174307363231.7279,2.822893250416455
BFA,1962,3796775001.4480104,16610125161.12291,48949444177.88855,2.9469641982263894
BDI,1962,2029019674.386695,3379450965.724945,9128118191.935005,2.7010654347449248
CPV,1962,0.0,2072800252.318005,4376993313.836453,2.1116329510967966
KHM,1962,0.0,24964207155.80371,76023115594.85773,3.045284599682701
CMR,1962,12998147861.65629,40247035778.39087,103940677455.943,2.582567273482288
CAN,1962,307769512661.7512,1761102321572.639,1919103211766.6484,1.0897170415702575
CYM,1962,0.0,5561542246.168983,4902440234.204242,0.8814893454385323
CAF,1962,2238437377.1658063,2034662228.5854633,4597115265.385968,2.259399717948257
TCD,1962,4338517388.121444,10462164584.338987,25037208134.91984,2.3931193141807876
CHL,1962,52859899971.588326,281423471715.4019,507464611471.7903,1.803206421904209
CHN,1962,171686465832.1368,16325084918817.193,25684414532114.31,1.573309704656362
COL,1962,77383320613.75116,354949695739.65753,810103779460.959,2.282305884986982
COM,1962,0.0,1140337215.429494,2715974855.8402495,2.3817295613011376
COD,1962,44362088781.35525,52355494607.56282,112144335466.7943,2.1419783407144988
COG,1962,3094296833.753036,10175228552.173552,21912647905.44046,2.153528816879465
CRI,1962,8462407209.741135,69549856034.35025,114345667442.27005,1.6440820148613309
CIV,1962,13926903727.321089,68438760123.05962,155935333630.81125,2.2784652052495424
HRV,1962,0.0,64042742435.41905,132256136091.92622,2.0651229329426957
CUW,1962,0.0,2608023260.7895446,3467150360.5245,1.3294169621304934
CYP,1962,0.0,27902745979.207535,41068271475.657196,1.4718361951279024
CZE,1962,0.0,215974795467.24942,438115477819.058,2.028549103941595
DNK,1962,92579171845.8042,356222057631.88745,353799230461.08997,0.9931985481558776
DJI,1962,0.0,3307565405.1624985,5592373778.025646,1.6907825221829276
DMA,1962,0.0,533867403.0042049,833827717.9574826,1.5618629518590688
DOM,1962,11473005515.195555,98050971574.06995,217143110194.39716,2.2145941718727618
ECU,1962,25030540267.483295,100635339955.85878,195476780141.87552,1.9424267879217838
EGY,1962,69305708246.1973,453827104224.60486,1418537854129.6553,3.1257230802759692
SLV,1962,0.0,27100464996.83414,59536826547.47081,2.1968931733985326
GNQ,1962,0.0,9957665857.354395,24986774542.054,2.5093003621526035
EST,1962,0.0,28518917121.59921,50867209717.32932,1.7836304758852262
SWZ,1962,0.0,4822247028.231629,10885427645.900635,2.257335134880562
ETH,1962,0.0,105775519453.14902,293788053498.9423,2.777467366908743
FJI,1962,2161694133.0515633,4939873229.038583,11518042114.46601,2.331647307618802
FIN,1962,59057737784.05087,259985498582.81244,273777977547.40417,1.0530509549177738
FRA,1962,691168157767.2831,2638406985036.3213,3120183016557.4175,1.1826011052326197
GAB,1962,4393753666.48366,15855897831.743963,33302039176.256992,2.10029350148721
GMB,1962,0.0,1835641393.187567,5719424859.827765,3.1157637221810845
GEO,1962,0.0,20190828885.804707,63403374976.88251,3.140206642108619
DEU,1962,0.0,3633579269920.3105,4522545872199.405,1.2446531467300537
GHA,1962,22245776009.948067,68003830999.542915,183458814081.90674,2.6977717488172077
GRC,1962,74421132263.28404,211538468429.4315,330579477776.2994,1.5627392985809556
GRD,1962,0.0,1089874059.169431,1814201858.157969,1.664597705482166
GTM,1962,16822111225.14405,78182161579.31055,159033867811.59174,2.034145188608818
GIN,1962,0.0,13782241447.019966,37408147201.042915,2.714228113390903
GNB,1962,0.0,1309350904.2584872,3906060695.9762416,2.983203878557158
GUY,1962,3325557314.5158653,14270953618.873104,28818699423.762302,2.019395493350216
HTI,1962,15725666229.510347,14456828346.330471,32427707826.741947,2.243072066009068
HND,1962,6151571264.028674,25953884373.560226,59562493585.688286,2.2949356145843764
HKG,1962,19314394827.796444,318598258232.253,429591711531.7636,1.3483806029429017
HUN,1962,0.0,157531157312.5219,340947086291.47186,2.164315251078083
ISL,1962,0.0,21556161804.58636,21226927351.27783,0.9847266662640061
IND,1962,495491991888.5565,2961515505727.631,10078991437253.588,3.4033221901964095
IDN,1962,173141958799.3707,1122285145727.062,3418905181206.3936,3.046378359566978
IRN,1962,167972779126.94995,487695221421.96594,1369087388258.7922,2.807260207034557
IRQ,1962,0.0,192925535194.34384,409320747067.00964,2.121651478922579
IRL,1962,0.0,498960174855.6298,576526788952.2828,1.1554565233970753
ISR,1962,0.0,408208262853.2228,424288967592.7524,1.0393933837280303
