Source,CodeNumeric,Year,CO2 Emission,Code
Oil,28,1994,5892939.0,BGD
Oil,28,1995,6723440.0,BGD
Oil,28,1996,7163120.0,BGD
Oil,28,1997,8407562.0,BGD
Oil,28,1998,8252614.0,BGD
Oil,28,1999,8852224.0,BGD
Oil,28,2000,7687072.0,BGD
Oil,28,2001,9867152.0,BGD
Oil,28,2002,9880723.0,BGD
Oil,28,2003,9867152.0,BGD
Oil,28,2004,10620895.0,BGD
Oil,28,2005,10598960.0,BGD
Oil,28,2006,10922384.0,BGD
Oil,28,2007,10171264.0,BGD
Oil,28,2008,9907456.0,BGD
Oil,28,2009,9991728.0,BGD
Oil,28,2010,10841103.0,BGD
Oil,28,2011,13399248.0,BGD
Oil,28,2012,14879504.0,BGD
Oil,28,2013,13959086.0,BGD
Oil,28,2014,15785314.0,BGD
Oil,28,2015,14688976.0,BGD
Oil,28,2016,15436432.0,BGD
Oil,28,2017,18707624.0,BGD
Oil,28,2018,19584850.0,BGD
Oil,28,2019,16780526.0,BGD
Oil,28,2020,15923472.0,BGD
Oil,28,2021,18057136.0,BGD
Oil,29,1928,3664.0,BRB
Oil,29,1929,3664.0,BRB
Oil,29,1930,7328.0,BRB
Oil,29,1931,3664.0,BRB
Oil,29,1932,3664.0,BRB
Oil,29,1933,3664.0,BRB
Oil,29,1934,3664.0,BRB
Oil,29,1939,3664.0,BRB
Oil,29,1947,0.0,BRB
Oil,29,1948,0.0,BRB
Oil,29,1949,0.0,BRB
Oil,29,1950,65952.0,BRB
Oil,29,1951,98928.0,BRB
Oil,29,1952,76944.0,BRB
Oil,29,1953,98928.0,BRB
Oil,29,1954,102592.0,BRB
Oil,29,1955,117248.0,BRB
Oil,29,1956,117248.0,BRB
Oil,29,1957,124865.0,BRB
Oil,29,1958,139494.0,BRB
Oil,29,1959,139494.0,BRB
Oil,29,1960,164880.0,BRB
Oil,29,1961,183404.0,BRB
Oil,29,1962,249305.0,BRB
Oil,29,1963,183200.0,BRB
Oil,29,1964,172355.0,BRB
Oil,29,1965,197856.0,BRB
Oil,29,1966,256480.02,BRB
Oil,29,1967,326214.0,BRB
Oil,29,1968,432413.0,BRB
Oil,29,1969,472712.0,BRB
Oil,29,1970,421422.0,BRB
Oil,29,1971,476375.0,BRB
Oil,29,1972,498304.0,BRB
Oil,29,1973,472656.0,BRB
Oil,29,1974,487312.0,BRB
Oil,29,1975,564256.0,BRB
Oil,29,1976,523901.0,BRB
Oil,29,1977,582530.0,BRB
Oil,29,1978,611888.0,BRB
Oil,29,1979,578777.0,BRB
Oil,29,1980,648528.0,BRB
Oil,29,1981,670512.0,BRB
Oil,29,1982,626648.0,BRB
Oil,29,1983,663301.0,BRB
Oil,29,1984,636995.0,BRB
Oil,29,1985,688832.0,BRB
Oil,29,1986,765776.0,BRB
Oil,29,1987,795656.0,BRB
Oil,29,1988,802416.0,BRB
Oil,29,1989,828064.0,BRB
Oil,29,1990,919664.0,BRB
Oil,29,1991,1058896.0,BRB
Oil,29,1992,850048.0,BRB
Oil,29,1993,1033039.0,BRB
Oil,29,1994,663184.0,BRB
Oil,29,1995,736464.0,BRB
Oil,29,1996,740128.0,BRB
Oil,29,1997,765776.0,BRB
Oil,29,1998,937984.0,BRB
Oil,29,1999,992944.0,BRB
Oil,29,2000,981952.0,BRB
Oil,29,2001,1032822.0,BRB
Oil,29,2002,1022256.0,BRB
Oil,29,2003,1059388.0,BRB
Oil,29,2004,1084544.0,BRB
Oil,29,2005,1132176.0,BRB
Oil,29,2006,1150496.0,BRB
Oil,29,2007,1176144.0,BRB
Oil,29,2008,1432624.0,BRB
Oil,29,2009,1447593.0,BRB
Oil,29,2010,1330032.0,BRB
Oil,29,2011,1381622.0,BRB
Oil,29,2012,1341292.0,BRB
Oil,29,2013,1319040.0,BRB
Oil,29,2014,1161488.0,BRB
Oil,29,2015,1157824.0,BRB
Oil,29,2016,1179808.0,BRB
Oil,29,2017,1066224.0,BRB
Oil,29,2018,1142788.0,BRB
Oil,29,2019,1040576.0,BRB
Oil,29,2020,888446.0,BRB
Oil,29,2021,978746.0,BRB
Oil,30,1830,0.0,BLR
Oil,30,1831,0.0,BLR
Oil,30,1832,0.0,BLR
Oil,30,1833,0.0,BLR
Oil,30,1850,0.0,BLR
Oil,30,1855,0.0,BLR
Oil,30,1858,0.0,BLR
Oil,30,1859,0.0,BLR
Oil,30,1860,2542.0,BLR
Oil,30,1861,2599.0,BLR
Oil,30,1862,2582.0,BLR
Oil,30,1863,4048.0,BLR
Oil,30,1864,5451.0,BLR
Oil,30,1865,6004.0,BLR
Oil,30,1866,7875.0,BLR
Oil,30,1867,11123.0,BLR
Oil,30,1868,18035.0,BLR
Oil,30,1869,18477.0,BLR
Oil,30,1870,18721.0,BLR
Oil,30,1871,16456.0,BLR
Oil,30,1872,18048.0,BLR
Oil,30,1873,35144.0,BLR
Oil,30,1874,51859.0,BLR
Oil,30,1875,74875.0,BLR
Oil,30,1876,110494.0,BLR
Oil,30,1877,135665.0,BLR
Oil,30,1878,169805.0,BLR
Oil,30,1879,192439.0,BLR
Oil,30,1880,221967.0,BLR
Oil,30,1881,264639.0,BLR
Oil,30,1882,282298.0,BLR
Oil,30,1883,317218.0,BLR
Oil,30,1884,369680.0,BLR
Oil,30,1885,423057.0,BLR
Oil,30,1886,435551.0,BLR
Oil,30,1887,485041.0,BLR
Oil,30,1888,511032.0,BLR
Oil,30,1889,540507.0,BLR
Oil,30,1890,624465.0,BLR
Oil,30,1891,706332.0,BLR
Oil,30,1892,744355.0,BLR
Oil,30,1893,874320.0,BLR
Oil,30,1894,866346.0,BLR
Oil,30,1895,1039670.94,BLR
Oil,30,1896,1052227.0,BLR
Oil,30,1897,1212197.0,BLR
Oil,30,1898,1361757.0,BLR
Oil,30,1899,1548459.0,BLR
Oil,30,1900,1767251.0,BLR
Oil,30,1901,1853963.0,BLR
Oil,30,1902,1781334.0,BLR
Oil,30,1903,1708953.0,BLR
Oil,30,1904,1869958.0,BLR
Oil,30,1905,1579339.0,BLR
Oil,30,1906,1800132.0,BLR
Oil,30,1907,1979696.0,BLR
Oil,30,1908,1988753.0,BLR
Oil,30,1909,2108443.0,BLR
Oil,30,1910,2102772.0,BLR
Oil,30,1911,2117920.0,BLR
Oil,30,1912,2313523.0,BLR
Oil,30,1913,2412185.0,BLR
Oil,30,1914,2290724.0,BLR
Oil,30,1915,2223640.0,BLR
Oil,30,1916,2372317.0,BLR
Oil,30,1917,2159284.0,BLR
Oil,30,1918,876423.0,BLR
Oil,30,1919,818530.0,BLR
Oil,30,1920,740043.0,BLR
Oil,30,1921,781052.0,BLR
Oil,30,1922,953832.0,BLR
Oil,30,1923,1057986.0,BLR
Oil,30,1924,1211868.0,BLR
Oil,30,1925,1219441.0,BLR
Oil,30,1926,1671359.0,BLR
Oil,30,1927,2057946.0,BLR
Oil,30,1928,2177324.0,BLR
Oil,30,1929,2445094.0,BLR
Oil,30,1930,3631067.0,BLR
Oil,30,1931,4369117.0,BLR
Oil,30,1932,4692537.0,BLR
Oil,30,1933,5094451.0,BLR
Oil,30,1934,6031996.0,BLR
Oil,30,1935,6660988.0,BLR
Oil,30,1936,7491153.0,BLR
Oil,30,1937,7723652.0,BLR
Oil,30,1938,8167746.5,BLR
Oil,30,1939,8252653.0,BLR
Oil,30,1940,9348121.0,BLR
Oil,30,1941,8756458.0,BLR
Oil,30,1942,5603580.0,BLR
Oil,30,1943,5627050.0,BLR
Oil,30,1944,8025992.5,BLR
Oil,30,1945,6582223.0,BLR
Oil,30,1946,7449025.0,BLR
Oil,30,1947,8996100.0,BLR
Oil,30,1948,9736680.0,BLR
Oil,30,1949,11191807.0,BLR
Oil,30,1950,12436054.0,BLR
Oil,30,1951,13444358.0,BLR
Oil,30,1952,14706187.0,BLR
Oil,30,1953,15808502.0,BLR
Oil,30,1954,17359440.0,BLR
Oil,30,1955,19878138.0,BLR
Oil,30,1956,22217172.0,BLR
Oil,30,1957,24471646.0,BLR
Oil,30,1958,26389666.0,BLR
Oil,30,1959,27978646.0,BLR
Oil,30,1960,29432852.0,BLR
Oil,30,1961,30619432.0,BLR
Oil,30,1962,32597020.0,BLR
Oil,30,1963,35008452.0,BLR
Oil,30,1964,37097760.0,BLR
Oil,30,1965,39227052.0,BLR
Oil,30,1966,41468092.0,BLR
Oil,30,1967,43843732.0,BLR
Oil,30,1968,45467692.0,BLR
Oil,30,1969,47711004.0,BLR
Oil,30,1970,51092612.0,BLR
Oil,30,1971,53864320.0,BLR
Oil,30,1972,57265170.0,BLR
Oil,30,1973,60160068.0,BLR
Oil,30,1974,62954636.0,BLR
Oil,30,1975,66141970.0,BLR
Oil,30,1976,68191384.0,BLR
Oil,30,1977,70391976.0,BLR
Oil,30,1978,73545300.0,BLR
Oil,30,1979,74064680.0,BLR
Oil,30,1980,76646760.0,BLR
Oil,30,1981,75415780.0,BLR
Oil,30,1982,76362810.0,BLR
Oil,30,1983,76806870.0,BLR
Oil,30,1984,76330120.0,BLR
Oil,30,1985,80524970.0,BLR
Oil,30,1986,94757890.0,BLR
Oil,30,1987,81962240.0,BLR
Oil,30,1988,80356890.0,BLR
Oil,30,1989,74177310.0,BLR
Oil,30,1990,66944420.0,BLR
Oil,30,1991,64549004.0,BLR
Oil,30,1992,47716490.0,BLR
Oil,30,1993,39451064.0,BLR
Oil,30,1994,32582458.0,BLR
Oil,30,1995,28607340.0,BLR
Oil,30,1996,27511090.0,BLR
Oil,30,1997,23728982.0,BLR
Oil,30,1998,23020486.0,BLR
Oil,30,1999,20823458.0,BLR
Oil,30,2000,17209108.0,BLR
Oil,30,2001,16439350.0,BLR
Oil,30,2002,16129400.0,BLR
Oil,30,2003,15544749.0,BLR
Oil,30,2004,15873448.0,BLR
Oil,30,2005,15956987.0,BLR
Oil,30,2006,17940202.0,BLR
Oil,30,2007,16007103.0,BLR
Oil,30,2008,17911162.0,BLR
Oil,30,2009,22485598.0,BLR
Oil,30,2010,16326260.0,BLR
Oil,30,2011,17420518.0,BLR
Oil,30,2012,17088526.0,BLR
Oil,30,2013,18704382.0,BLR
Oil,30,2014,18383718.0,BLR
Oil,30,2015,17178006.0,BLR
Oil,30,2016,17313198.0,BLR
Oil,30,2017,17344518.0,BLR
Oil,30,2018,18177856.0,BLR
Oil,30,2019,18036538.0,BLR
Oil,30,2020,17900204.0,BLR
Oil,30,2021,16986520.0,BLR
Oil,4,1802,0.0,BEL
Oil,4,1830,0.0,BEL
Oil,4,1831,0.0,BEL
Oil,4,1832,0.0,BEL
Oil,4,1833,0.0,BEL
Oil,4,1834,0.0,BEL
Oil,4,1835,0.0,BEL
Oil,4,1836,0.0,BEL
Oil,4,1837,0.0,BEL
Oil,4,1838,0.0,BEL
Oil,4,1839,0.0,BEL
Oil,4,1840,0.0,BEL
Oil,4,1841,0.0,BEL
Oil,4,1842,0.0,BEL
Oil,4,1843,0.0,BEL
Oil,4,1844,0.0,BEL
Oil,4,1845,0.0,BEL
Oil,4,1846,0.0,BEL
Oil,4,1847,0.0,BEL
Oil,4,1848,0.0,BEL
Oil,4,1849,0.0,BEL
Oil,4,1850,0.0,BEL
Oil,4,1851,0.0,BEL
Oil,4,1852,0.0,BEL
Oil,4,1853,0.0,BEL
Oil,4,1854,0.0,BEL
Oil,4,1855,0.0,BEL
Oil,4,1856,0.0,BEL
Oil,4,1857,0.0,BEL
Oil,4,1858,0.0,BEL
Oil,4,1859,0.0,BEL
Oil,4,1860,0.0,BEL
Oil,4,1861,0.0,BEL
Oil,4,1862,0.0,BEL
Oil,4,1863,0.0,BEL
Oil,4,1864,0.0,BEL
Oil,4,1865,0.0,BEL
Oil,4,1866,0.0,BEL
Oil,4,1867,0.0,BEL
Oil,4,1868,0.0,BEL
Oil,4,1869,0.0,BEL
Oil,4,1870,0.0,BEL
Oil,4,1871,0.0,BEL
Oil,4,1872,0.0,BEL
Oil,4,1873,0.0,BEL
Oil,4,1874,0.0,BEL
Oil,4,1875,0.0,BEL
Oil,4,1876,0.0,BEL
Oil,4,1877,0.0,BEL
Oil,4,1878,0.0,BEL
Oil,4,1879,0.0,BEL
Oil,4,1880,0.0,BEL
Oil,4,1881,0.0,BEL
Oil,4,1882,0.0,BEL
Oil,4,1883,0.0,BEL
Oil,4,1884,0.0,BEL
Oil,4,1885,0.0,BEL
Oil,4,1886,0.0,BEL
Oil,4,1887,0.0,BEL
Oil,4,1888,0.0,BEL
Oil,4,1889,0.0,BEL
Oil,4,1890,0.0,BEL
Oil,4,1891,0.0,BEL
Oil,4,1892,0.0,BEL
Oil,4,1893,0.0,BEL
Oil,4,1894,0.0,BEL
Oil,4,1895,0.0,BEL
Oil,4,1896,0.0,BEL
Oil,4,1897,0.0,BEL
Oil,4,1898,0.0,BEL
Oil,4,1899,0.0,BEL
Oil,4,1900,0.0,BEL
Oil,4,1901,0.0,BEL
Oil,4,1902,0.0,BEL
Oil,4,1903,0.0,BEL
Oil,4,1904,0.0,BEL
Oil,4,1905,0.0,BEL
Oil,4,1906,0.0,BEL
Oil,4,1907,0.0,BEL
Oil,4,1908,0.0,BEL
Oil,4,1909,0.0,BEL
Oil,4,1910,0.0,BEL
Oil,4,1911,0.0,BEL
Oil,4,1912,0.0,BEL
Oil,4,1913,1194464.0,BEL
Oil,4,1914,0.0,BEL
Oil,4,1915,0.0,BEL
Oil,4,1916,0.0,BEL
Oil,4,1917,0.0,BEL
Oil,4,1918,0.0,BEL
Oil,4,1919,0.0,BEL
Oil,4,1920,0.0,BEL
Oil,4,1921,0.0,BEL
Oil,4,1922,637536.0,BEL
Oil,4,1923,945312.0,BEL
Oil,4,1924,1099200.0,BEL
Oil,4,1925,1168816.0,BEL
Oil,4,1926,1157879.0,BEL
Oil,4,1927,1121229.0,BEL
Oil,4,1928,1938336.0,BEL
Oil,4,1929,2165424.0,BEL
Oil,4,1930,2249608.0,BEL
Oil,4,1931,2326741.0,BEL
Oil,4,1932,2517168.0,BEL
Oil,4,1933,2553808.0,BEL
Oil,4,1934,3184016.0,BEL
Oil,4,1935,2696704.0,BEL
Oil,4,1936,3649344.0,BEL
Oil,4,1937,3638352.0,BEL
Oil,4,1938,3447984.0,BEL
Oil,4,1939,0.0,BEL
Oil,4,1940,0.0,BEL
Oil,4,1941,0.0,BEL
Oil,4,1942,0.0,BEL
Oil,4,1943,0.0,BEL
Oil,4,1944,0.0,BEL
Oil,4,1945,0.0,BEL
Oil,4,1946,0.0,BEL
Oil,4,1947,6422992.0,BEL
Oil,4,1948,6822368.0,BEL
Oil,4,1949,6283475.0,BEL
Oil,4,1950,6239792.0,BEL
Oil,4,1951,7558832.0,BEL
Oil,4,1952,8353920.0,BEL
Oil,4,1953,9596016.0,BEL
Oil,4,1954,10588960.0,BEL
Oil,4,1955,12816162.0,BEL
Oil,4,1956,14241968.0,BEL
Oil,4,1957,16276106.0,BEL
Oil,4,1958,18818304.0,BEL
Oil,4,1959,19606064.0,BEL
Oil,4,1960,20768388.0,BEL
Oil,4,1961,23288384.0,BEL
Oil,4,1962,27035646.0,BEL
Oil,4,1963,32000268.0,BEL
Oil,4,1964,35570110.0,BEL
Oil,4,1965,40479870.0,BEL
Oil,4,1966,43841896.0,BEL
Oil,4,1967,46686690.0,BEL
Oil,4,1968,54740160.0,BEL
Oil,4,1969,59552892.0,BEL
Oil,4,1970,65329116.0,BEL
Oil,4,1971,66750756.0,BEL
Oil,4,1972,71468320.0,BEL
Oil,4,1973,73629800.0,BEL
Oil,4,1974,63777310.0,BEL
Oil,4,1975,61437950.0,BEL
Oil,4,1976,64984704.0,BEL
Oil,4,1977,64096160.0,BEL
Oil,4,1978,68817250.0,BEL
Oil,4,1979,67860940.0,BEL
Oil,4,1980,63916548.0,BEL
Oil,4,1981,55568224.0,BEL
Oil,4,1982,53147980.0,BEL
Oil,4,1983,45770690.0,BEL
Oil,4,1984,43671216.0,BEL
Oil,4,1985,44147536.0,BEL
Oil,4,1986,50378204.0,BEL
Oil,4,1987,48644990.0,BEL
Oil,4,1988,49033520.0,BEL
Oil,4,1989,47399120.0,BEL
Oil,4,1990,53486732.0,BEL
Oil,4,1991,56181464.0,BEL
Oil,4,1992,56616844.0,BEL
Oil,4,1993,56112344.0,BEL
Oil,4,1994,57369932.0,BEL
Oil,4,1995,56737410.0,BEL
Oil,4,1996,60540030.0,BEL
Oil,4,1997,58606716.0,BEL
Oil,4,1998,60328376.0,BEL
Oil,4,1999,56964864.0,BEL
Oil,4,2000,55732336.0,BEL
Oil,4,2001,59054504.0,BEL
Oil,4,2002,59080000.0,BEL
Oil,4,2003,59783870.0,BEL
Oil,4,2004,59761684.0,BEL
Oil,4,2005,58085532.0,BEL
Oil,4,2006,57114796.0,BEL
Oil,4,2007,55790296.0,BEL
Oil,4,2008,55359010.0,BEL
Oil,4,2009,51219390.0,BEL
Oil,4,2010,51822056.0,BEL
Oil,4,2011,48603212.0,BEL
Oil,4,2012,47514132.0,BEL
Oil,4,2013,47320428.0,BEL
Oil,4,2014,46261452.0,BEL
Oil,4,2015,48197988.0,BEL
Oil,4,2016,47093540.0,BEL
Oil,4,2017,46333136.0,BEL
Oil,4,2018,45714012.0,BEL
Oil,4,2019,45243124.0,BEL
Oil,4,2020,39498344.0,BEL
Oil,4,2021,44567180.0,BEL
Oil,31,1950,18320.0,BLZ
Oil,31,1951,25648.0,BLZ
Oil,31,1952,25648.0,BLZ
Oil,31,1953,29312.0,BLZ
Oil,31,1954,29312.0,BLZ
Oil,31,1955,29312.0,BLZ
Oil,31,1956,29312.0,BLZ
Oil,31,1957,29312.0,BLZ
Oil,31,1958,40304.0,BLZ
Oil,31,1959,40304.0,BLZ
Oil,31,1960,43968.0,BLZ
Oil,31,1961,36640.0,BLZ
Oil,31,1962,69616.0,BLZ
Oil,31,1963,62288.0,BLZ
Oil,31,1964,84272.0,BLZ
Oil,31,1965,84272.0,BLZ
Oil,31,1966,80608.0,BLZ
Oil,31,1967,120912.0,BLZ
Oil,31,1968,102592.0,BLZ
Oil,31,1969,135568.0,BLZ
Oil,31,1970,120912.0,BLZ
Oil,31,1971,142896.0,BLZ
Oil,31,1972,157552.0,BLZ
Oil,31,1973,146560.0,BLZ
Oil,31,1974,153888.0,BLZ
Oil,31,1975,175872.0,BLZ
Oil,31,1976,175872.0,BLZ
Oil,31,1977,197856.0,BLZ
Oil,31,1978,216176.0,BLZ
Oil,31,1979,208848.0,BLZ
Oil,31,1980,190528.0,BLZ
Oil,31,1981,183200.0,BLZ
Oil,31,1982,172208.0,BLZ
Oil,31,1983,172208.0,BLZ
Oil,31,1984,172208.0,BLZ
Oil,31,1985,190528.0,BLZ
Oil,31,1986,205184.0,BLZ
Oil,31,1987,227168.0,BLZ
Oil,31,1988,249152.0,BLZ
Oil,31,1989,300448.0,BLZ
Oil,31,1990,311440.0,BLZ
Oil,31,1991,406704.0,BLZ
Oil,31,1992,355408.0,BLZ
Oil,31,1993,377392.0,BLZ
Oil,31,1994,373728.0,BLZ
Oil,31,1995,377392.0,BLZ
Oil,31,1996,307776.0,BLZ
Oil,31,1997,388384.0,BLZ
Oil,31,1998,370064.0,BLZ
Oil,31,1999,348080.0,BLZ
Oil,31,2000,395712.0,BLZ
Oil,31,2001,447008.0,BLZ
Oil,31,2002,432352.0,BLZ
Oil,31,2003,432352.0,BLZ
Oil,31,2004,392048.0,BLZ
Oil,31,2005,421360.0,BLZ
Oil,31,2006,443344.0,BLZ
Oil,31,2007,476320.0,BLZ
Oil,31,2008,436016.0,BLZ
Oil,31,2009,516623.97,BLZ
Oil,31,2010,527541.0,BLZ
Oil,31,2011,542272.0,BLZ
Oil,31,2012,443344.0,BLZ
Oil,31,2013,436016.0,BLZ
Oil,31,2014,465299.0,BLZ
Oil,31,2015,637536.0,BLZ
Oil,31,2016,619194.0,BLZ
Oil,31,2017,611888.0,BLZ
Oil,31,2018,600896.0,BLZ
Oil,31,2019,707152.0,BLZ
Oil,31,2020,613226.0,BLZ
Oil,31,2021,684527.0,BLZ
Oil,32,1958,124576.0,BEN
Oil,32,1959,102592.0,BEN
Oil,32,1960,161216.0,BEN
Oil,32,1961,128240.01,BEN
Oil,32,1962,135568.0,BEN
Oil,32,1963,120912.0,BEN
Oil,32,1964,142896.0,BEN
Oil,32,1965,150224.0,BEN
Oil,32,1966,113584.0,BEN
Oil,32,1967,142896.0,BEN
Oil,32,1968,153888.0,BEN
Oil,32,1969,201520.0,BEN
Oil,32,1970,282128.0,BEN
Oil,32,1971,293120.0,BEN
Oil,32,1972,388384.0,BEN
Oil,32,1973,381056.0,BEN
Oil,32,1974,406704.0,BEN
Oil,32,1975,443344.0,BEN
Oil,32,1976,260144.0,BEN
Oil,32,1977,296784.0,BEN
Oil,32,1978,362736.0,BEN
Oil,32,1979,366400.0,BEN
Oil,32,1980,373728.0,BEN
Oil,32,1981,282128.0,BEN
Oil,32,1982,333424.0,BEN
Oil,32,1983,304112.0,BEN
Oil,32,1984,351744.0,BEN
Oil,32,1985,593568.0,BEN
Oil,32,1986,534944.0,BEN
Oil,32,1987,388384.0,BEN
Oil,32,1988,454336.0,BEN
Oil,32,1989,505631.97,BEN
Oil,32,1990,505631.97,BEN
Oil,32,1991,545936.0,BEN
Oil,32,1992,597232.0,BEN
Oil,32,1993,729136.0,BEN
Oil,32,1994,846384.0,BEN
Oil,32,1995,875696.0,BEN
Oil,32,1996,1117520.0,BEN
Oil,32,1997,1146832.0,BEN
Oil,32,1998,1113856.0,BEN
Oil,32,1999,1461936.0,BEN
Oil,32,2000,1472928.0,BEN
Oil,32,2001,1689104.0,BEN
Oil,32,2002,1952912.0,BEN
Oil,32,2003,2227712.0,BEN
Oil,32,2004,2381600.0,BEN
Oil,32,2005,2268016.0,BEN
Oil,32,2006,3125392.0,BEN
Oil,32,2007,3718960.0,BEN
Oil,32,2008,3737280.0,BEN
Oil,32,2009,4001088.2,BEN
Oil,32,2010,4437104.0,BEN
Oil,32,2011,4246576.0,BEN
Oil,32,2012,4165968.0,BEN
Oil,32,2013,4330848.0,BEN
Oil,32,2014,4338176.0,BEN
Oil,32,2015,4945937.0,BEN
Oil,32,2016,6067584.0,BEN
Oil,32,2017,6316319.0,BEN
Oil,32,2018,7005568.0,BEN
Oil,32,2019,6379024.0,BEN
Oil,32,2020,6516549.0,BEN
Oil,32,2021,6960807.0,BEN
Oil,194,1950,40304.0,BMU
Oil,194,1951,54960.0,BMU
Oil,194,1952,98928.0,BMU
Oil,194,1953,87783.0,BMU
Oil,194,1954,80761.0,BMU
Oil,194,1955,106256.0,BMU
Oil,194,1956,131904.0,BMU
Oil,194,1957,135568.0,BMU
Oil,194,1958,142896.0,BMU
Oil,194,1959,135568.0,BMU
Oil,194,1960,157552.0,BMU
Oil,194,1961,175872.0,BMU
Oil,194,1962,157552.0,BMU
Oil,194,1963,150224.0,BMU
Oil,194,1964,201520.0,BMU
Oil,194,1965,179536.0,BMU
Oil,194,1966,201520.0,BMU
Oil,194,1967,212512.0,BMU
Oil,194,1968,223504.0,BMU
Oil,194,1969,197856.0,BMU
Oil,194,1970,227168.0,BMU
Oil,194,1971,230832.0,BMU
Oil,194,1972,252815.98,BMU
Oil,194,1973,425024.0,BMU
Oil,194,1974,443344.0,BMU
Oil,194,1975,454336.0,BMU
Oil,194,1976,468992.0,BMU
Oil,194,1977,454336.0,BMU
Oil,194,1978,425024.0,BMU
Oil,194,1979,461664.0,BMU
Oil,194,1980,436016.0,BMU
Oil,194,1981,388384.0,BMU
Oil,194,1982,395712.0,BMU
Oil,194,1983,450672.0,BMU
Oil,194,1984,443344.0,BMU
Oil,194,1985,450672.0,BMU
Oil,194,1986,421360.0,BMU
Oil,194,1987,571584.0,BMU
Oil,194,1988,644864.0,BMU
Oil,194,1989,780432.0,BMU
Oil,194,1990,501968.03,BMU
Oil,194,1991,538608.0,BMU
Oil,194,1992,461664.0,BMU
Oil,194,1993,538608.0,BMU
Oil,194,1994,531280.0,BMU
Oil,194,1995,531280.0,BMU
Oil,194,1996,527616.0,BMU
Oil,194,1997,523952.0,BMU
Oil,194,1998,520288.0,BMU
Oil,194,1999,512960.03,BMU
Oil,194,2000,516623.97,BMU
Oil,194,2001,527616.0,BMU
Oil,194,2002,556928.0,BMU
Oil,194,2003,560592.0,BMU
Oil,194,2004,582576.0,BMU
Oil,194,2005,582576.0,BMU
Oil,194,2006,652192.0,BMU
Oil,194,2007,729136.0,BMU
Oil,194,2008,648528.0,BMU
Oil,194,2009,476320.0,BMU
Oil,194,2010,608224.0,BMU
Oil,194,2011,443344.0,BMU
Oil,194,2012,366400.0,BMU
Oil,194,2013,534944.0,BMU
Oil,194,2014,670512.0,BMU
Oil,194,2015,538608.0,BMU
Oil,194,2016,619216.0,BMU
Oil,194,2017,630208.0,BMU
Oil,194,2018,703488.0,BMU
Oil,194,2019,582576.0,BMU
Oil,194,2020,497405.0,BMU
Oil,194,2021,547960.0,BMU
Oil,33,1970,3664.0,BTN
Oil,33,1971,3664.0,BTN
Oil,33,1972,3664.0,BTN
Oil,33,1973,3664.0,BTN
Oil,33,1974,3664.0,BTN
Oil,33,1975,3664.0,BTN
Oil,33,1976,3664.0,BTN
Oil,33,1977,7328.0,BTN
Oil,33,1978,10992.0,BTN
Oil,33,1979,18320.0,BTN
Oil,33,1980,18320.0,BTN
Oil,33,1981,22442.0,BTN
Oil,33,1982,29312.0,BTN
Oil,33,1983,26055.0,BTN
Oil,33,1984,51296.0,BTN
Oil,33,1985,62288.0,BTN
Oil,33,1986,54960.0,BTN
Oil,33,1987,58624.0,BTN
Oil,33,1988,62288.0,BTN
Oil,33,1989,62288.0,BTN
Oil,33,1990,80608.0,BTN
Oil,33,1991,80608.0,BTN
Oil,33,1992,76944.0,BTN
Oil,33,1993,84272.0,BTN
Oil,33,1994,89506.0,BTN
Oil,33,1995,102592.0,BTN
Oil,33,1996,126153.01,BTN
Oil,33,1997,122075.0,BTN
Oil,33,1998,128240.01,BTN
Oil,33,1999,135568.0,BTN
Oil,33,2000,146560.0,BTN
Oil,33,2001,159666.0,BTN
Oil,33,2002,168544.0,BTN
Oil,33,2003,186864.0,BTN
Oil,33,2004,197856.0,BTN
Oil,33,2005,212512.0,BTN
Oil,33,2006,219840.0,BTN
Oil,33,2007,223504.0,BTN
Oil,33,2008,218124.0,BTN
Oil,33,2009,241824.0,BTN
Oil,33,2010,311440.0,BTN
Oil,33,2011,366400.0,BTN
Oil,33,2012,437644.0,BTN
Oil,33,2013,441473.0,BTN
Oil,33,2014,432352.0,BTN
Oil,33,2015,450672.0,BTN
Oil,33,2016,481493.0,BTN
Oil,33,2017,516623.97,BTN
Oil,33,2018,566397.0,BTN
Oil,33,2019,571584.0,BTN
Oil,33,2020,603259.0,BTN
Oil,33,2021,619953.0,BTN
Oil,34,1928,3664.0,BOL
Oil,34,1929,10992.0,BOL
Oil,34,1930,10992.0,BOL
Oil,34,1931,7328.0,BOL
Oil,34,1932,14656.0,BOL
Oil,34,1933,43968.0,BOL
Oil,34,1934,59322.0,BOL
Oil,34,1935,65952.0,BOL
Oil,34,1936,40304.0,BOL
Oil,34,1937,51034.0,BOL
Oil,34,1938,54960.0,BOL
Oil,34,1939,84272.0,BOL
Oil,34,1940,117248.0,BOL
Oil,34,1941,95264.0,BOL
Oil,34,1942,124271.0,BOL
Oil,34,1943,135568.0,BOL
Oil,34,1944,124576.0,BOL
Oil,34,1945,153888.0,BOL
Oil,34,1946,146219.0,BOL
Oil,34,1947,150224.0,BOL
Oil,34,1948,186531.0,BOL
Oil,34,1949,267747.0,BOL
Oil,34,1950,472818.0,BOL
Oil,34,1951,410368.0,BOL
Oil,34,1952,461664.0,BOL
Oil,34,1953,505631.97,BOL
Oil,34,1954,747456.0,BOL
Oil,34,1955,890352.0,BOL
