Code,Year,ConsumptionTotal,GDP 2015 PPP,IntensidadeEnergetica
PRT,1988,181.040908,212546390414.6709,0.8517712657777685
PRT,1989,195.47191,226235736639.50845,0.8640187129740313
PRT,1990,198.464218,235173230914.06204,0.8439064991734692
PRT,1991,205.95268,245446083185.3293,0.8390954026530177
PRT,1992,208.122013,248120160356.76013,0.8387952542862752
PRT,1993,214.168602,243050379350.0793,0.881169585386743
PRT,1994,221.917264,245395421587.7406,0.9043252011963636
PRT,1995,243.20697500000003,255905168752.01663,0.9503792994336832
PRT,1996,250.789842,264872718127.85165,0.9468315339254608
PRT,1997,254.40165,276529416168.5869,0.9199804256806564
PRT,1998,277.51152,289824848114.98395,0.9575145878793015
PRT,1999,283.82665899999995,301147080247.0329,0.942485176237389
PRT,2000,293.32214300000004,312639389062.19995,0.9382123726631363
PRT,2001,297.6646830000001,318716074253.31537,0.9339493895855918
PRT,2002,295.413989,321173133039.012,0.9197967034313449
PRT,2003,303.365357,318184548971.0725,0.9534257963845385
PRT,2004,297.524417,323876029531.7645,0.9186367309434363
PRT,2005,296.9577709999999,326408248490.4752,0.9097741015226376
PRT,2006,294.78755400000006,331712494082.697,0.8886839032554154
PRT,2007,297.06832999999995,340027131941.013,0.8736606643834955
PRT,2008,286.748182,341112661504.38617,0.8406260287594539
PRT,2009,289.22680599999995,330462853299.40686,0.8752172993493883
PRT,2010,305.08781300000004,336205060026.74207,0.9074456314718555
PRT,2011,291.035574,330502468207.92285,0.8805851755905987
PRT,2012,265.77859800000004,317093012692.0466,0.838172357516178
PRT,2013,291.793552,314167370897.14343,0.9287837599644665
PRT,2014,297.68080100000003,316656174341.04736,0.9400757828880661
PRT,2015,291.228073,322330798791.3471,0.9035068137826919
PRT,2016,311.496,328840222198.5015,0.9472563846279368
PRT,2017,301.877877,340370495824.12524,0.8869096490548495
PRT,2018,307.59782000000007,350068760634.55786,0.878678290066294
PRT,2019,292.939239,359460265041.436,0.8149419212335808
PRT,2020,265.5086276,329623206282.7107,0.8054913080733733
PRT,2021,266.354213,348535130800.931,0.7642105184287165
PRT,2022,257.74097,372331404762.8387,0.6922353760735586
QAT,2000,134.199132,51287677757.70072,2.616595990834276
QAT,2001,128.971254,53286967171.47485,2.420315151075812
QAT,2002,142.02849700000002,57114117979.516624,2.4867493716866473
QAT,2003,162.936047,59238739566.83012,2.7504982076160465
QAT,2004,196.870285,70623782772.53749,2.7875919027740648
QAT,2005,222.8612,75915452247.09445,2.9356500343911165
QAT,2006,234.272712,95782712601.88075,2.4458767729177877
QAT,2007,255.3497,113009862579.53587,2.259534647432085
QAT,2008,283.08169,132971423351.57912,2.1288911772533736
QAT,2009,287.01283,148870232868.5905,1.9279396859233073
QAT,2010,333.86738,178037382447.32385,1.8752656066418063
QAT,2011,390.3645979722,201850196426.8114,1.9339322174687195
QAT,2012,442.6882560546,211397734624.1453,2.094101229805881
QAT,2013,480.514222505,223143078678.38373,2.1533906646397285
QAT,2014,519.0534145380001,235046251898.7316,2.2083033034776127
QAT,2015,591.84749767,246218812863.69275,2.4037460451799357
QAT,2016,578.97720298,253763429745.0857,2.2815628065935387
QAT,2017,560.622957357,249963056688.5604,2.2428232587006005
QAT,2018,560.030486061,253049780990.6536,2.213123772992654
QAT,2019,583.590734778,254791373231.5632,2.2904650474473187
QAT,2020,507.688609607,245726905148.12863,2.066068464505163
QAT,2021,535.6586946929999,249724505256.1956,2.1449985220451664
QAT,2022,523.02479335,260235088139.0952,2.0098165742755034
ROU,1990,735.2152670000002,310351436353.3517,2.368976524287512
ROU,1991,624.44419,270259583802.199,2.310534861390988
ROU,1992,550.67386,246565308676.07263,2.2333793142142824
ROU,1993,535.22185,250334884171.8612,2.138023439164622
ROU,1994,504.85084,260177908449.77203,1.9404062512765672
ROU,1995,554.80262,276396128251.07416,2.0072734864651416
ROU,1996,551.4015393,287196865526.3392,1.919942748293784
ROU,1997,523.325276,273270509335.4828,1.9150448296546168
ROU,1998,478.845166,267723629269.47205,1.7885801388043625
ROU,1999,421.1709599999999,266715219557.9821,1.5791035873318067
ROU,2000,420.331919,273279783797.1595,1.5381010375505466
ROU,2001,425.1050409999999,287539895277.81177,1.4784210747147875
ROU,2002,441.306797,303938271497.1827,1.4519619224856013
ROU,2003,441.244479,311053914222.7411,1.4185466210980755
ROU,2004,457.3245,343490967945.10504,1.3314018203619469
ROU,2005,458.295845,359525634870.0758,1.2747236929728738
ROU,2006,467.6226410000001,388391268863.55365,1.203998849840987
ROU,2007,451.1921410000001,416486746546.1806,1.083328928811355
ROU,2008,452.447237,455251113751.5885,0.9938410326369492
ROU,2009,395.305281,430133114258.8531,0.9190301046250213
ROU,2010,398.9329589999999,413352605152.2919,0.9651153858169604
ROU,2011,408.6752849999999,432024101796.3823,0.9459548282160726
ROU,2012,392.960333,440340536647.9393,0.8924009949013151
ROU,2013,366.620449,441529297039.87103,0.8303422931568082
ROU,2014,380.506655,459723284238.1777,0.827686280085965
ROU,2015,382.464257,474252856429.7053,0.8064564120483891
ROU,2016,382.570013,487804850228.2897,0.78426857137841
ROU,2017,388.997024,527787806499.6702,0.7370329878968946
ROU,2018,396.421398,559608233851.1007,0.7083909314055571
ROU,2019,387.341771,581170855927.0393,0.6664851945855785
ROU,2020,369.375665,559798234984.9087,0.6598371375893277
ROU,2021,387.26132,591756525955.8568,0.6544267836750287
ROU,2022,360.686035,618949874244.5857,0.582738683710388
RUS,1989,10255.82962,3277102441109.616,3.129541967118797
RUS,1990,10076.10263,3178789510678.319,3.1697923364072853
RUS,1991,9938.64297,3018357928786.1475,3.292731745037571
RUS,1992,9566.619189999998,2579758111423.26,3.7083396104614113
RUS,1993,8919.1302,2356130738792.9297,3.785498849087366
RUS,1994,8138.4243,2059970854351.82,3.9507473044130976
RUS,1995,7702.03282,1974615376861.671,3.9005230640111415
RUS,1996,7413.202069999999,1900467198319.993,3.9007261354225142
RUS,1997,7011.0051,1927072139003.7463,3.638164320939503
RUS,1998,6997.94665,1824938055119.1875,3.8346214713260283
RUS,1999,7086.537369999999,1941732533818.4585,3.6495950119680862
RUS,2000,7214.09043,2135907084542.712,3.3775300818127603
RUS,2001,7328.267569999999,2244839439988.2944,3.264495197054366
RUS,2002,7298.46033,2350346712040.986,3.105269657710282
RUS,2003,7448.46719,2521920901968.878,2.953489613486664
RUS,2004,7514.087799999999,2703497892221.886,2.7793947321425505
RUS,2005,7503.90225,2876520823211.351,2.608673015487729
RUS,2006,7836.93622,3112397494071.4053,2.5179740810510376
RUS,2007,7878.334579999999,3376950589155.527,2.332973009821305
RUS,2008,7914.625710000001,3552550981853.7554,2.227871113019207
RUS,2009,7522.189580000001,3275452221523.145,2.296534667967786
RUS,2010,7814.577140000001,3422847571465.703,2.2830631446008884
RUS,2011,8080.62968,3570031016019.981,2.26346203821182
RUS,2012,8128.42853,3713692139953.0,2.1887728502187778
RUS,2013,8032.606819999999,3778883114313.862,2.125656332045214
RUS,2014,8057.55004,3806705792033.392,2.116672650894824
RUS,2015,7930.55502,3731610175004.152,2.125236733762303
RUS,2016,8092.62797,3738837933411.283,2.164476801115676
RUS,2017,8141.660270000001,3807101264909.2544,2.138545760535231
RUS,2018,8441.75254,3913975940445.1616,2.156822798210626
RUS,2019,8378.16973,4000008095018.4526,2.0945381936686682
RUS,2020,8075.28843,3893861700163.5215,2.073850858560508
RUS,2021,8745.4905,4112474402842.12,2.1265762758197386
RUS,2022,8025.71722,4027358046152.4175,1.9927995296240077
SAU,1968,245.518049,176302064290.86087,1.3925988330740557
SAU,1969,249.66276,186946982915.7811,1.335473598482582
SAU,1970,262.85544,296586398128.81024,0.8862693692575861
SAU,1971,263.27189,357422842956.48566,0.7365838395282753
SAU,1972,282.16904900000003,439382189242.6509,0.6421950090566162
SAU,1973,301.00036,545583186681.89856,0.551703878249272
SAU,1974,319.353769,634120782328.2013,0.5036166262008938
SAU,1975,253.260839,577502583387.642,0.4385449455729994
SAU,1976,292.79429000000005,680419169761.4534,0.4303145810877876
SAU,1977,345.7625,728683750297.3716,0.474502827679218
SAU,1978,385.33574,690648454640.2212,0.557933254481446
SAU,1979,466.84327,772969824488.3584,0.6039605366341583
SAU,1980,419.9163,816661616089.2087,0.5141864044141999
SAU,1981,501.23673,832529387697.7347,0.6020649089470741
SAU,1982,551.85293,659946975475.7811,0.8362079841371317
SAU,1983,597.98203,554016337637.9294,1.0793581152308973
SAU,1984,715.298,528191132399.3659,1.3542408346590005
SAU,1985,729.7338,476457439974.4952,1.531582338265224
SAU,1986,784.659,557515935270.2625,1.4074198607787367
SAU,1987,831.7380499999999,520538713080.6773,1.5978409080807223
SAU,1988,870.27458,588777761949.1399,1.478103685708117
SAU,1989,856.54525,585816116300.4381,1.462140125828695
SAU,1990,928.33703,674821653782.8623,1.3756775954002085
SAU,1991,972.4523,776098079497.1243,1.2530018121293436
SAU,1992,981.7563,807045302128.7052,1.216482268604337
SAU,1993,1002.85027,796039290968.3939,1.2597999638686395
SAU,1994,1159.58037,800486923206.6984,1.4485937700953273
SAU,1995,1130.00584,802184686688.2412,1.4086604478391924
SAU,1996,1168.5528399999998,823341699866.748,1.4192805249498741
SAU,1997,1190.24898,832429597778.792,1.4298494229133527
SAU,1998,1252.57698,856514803773.6049,1.46241136111301
SAU,1999,1275.43033,824281708772.4113,1.5473233439808785
SAU,2000,1334.8796,870650985105.6423,1.533197139652957
SAU,2001,1422.33236527,860109631688.0793,1.6536640363839246
SAU,2002,1481.38266277,835861641116.9591,1.7722821456317022
SAU,2003,1569.19097084,929829719908.4404,1.6876111155002842
SAU,2004,1702.44756665,1003829675758.2828,1.6959526180215665
SAU,2005,1811.10589138,1059781637362.1536,1.7089425099758548
SAU,2006,1900.16993417,1089332612109.3016,1.744343199723594
SAU,2007,1944.0570761,1109454004364.2605,1.7522646891648146
SAU,2008,2128.463730725,1178792358426.731,1.8056307504111606
SAU,2009,2205.1381746611,1154518086345.2932,1.910007474756517
SAU,2010,2451.106638433,1212699943202.2305,2.0211979493960053
SAU,2011,2557.2909385260004,1346021284223.8655,1.8998889308058526
SAU,2012,2714.21041165,1419075166224.4893,1.9126614828101558
SAU,2013,2731.22026272,1459523675762.856,1.8713093237713054
SAU,2014,2931.717165714,1518308198824.0095,1.9309104488698228
SAU,2015,3056.62534059,1589519056009.3264,1.922987540812512
SAU,2016,3179.84393747,1627080576754.641,1.9543248090469407
SAU,2017,3181.819266193,1625946533880.2776,1.956902763954774
SAU,2018,3101.677492911,1670859140188.3953,1.8563369097417004
SAU,2019,2973.286319122,1684765372101.2383,1.764807354399574
SAU,2020,2890.927276754,1611623175833.7383,1.7937985256748628
SAU,2021,2987.546275539,1681343681400.7,1.7768801873095474
SAU,2022,3193.319361371,1827296689345.5232,1.747564793385983
SGP,1965,47.888004,12754519973.129251,3.7545908509993846
SGP,1966,54.743719997,14052942262.332945,3.8955343994925045
SGP,1967,65.75602,15810770389.35192,4.15893839330465
SGP,1968,81.73452999999999,17949492386.47422,4.553584482511092
SGP,1969,80.31851,20432593772.431145,3.9309013282675083
SGP,1970,87.20538,23281306609.813435,3.7457253349879243
SGP,1971,75.69787111000001,26171316975.531586,2.892398238146457
SGP,1972,94.787581945,29656175072.84449,3.19621737166621
SGP,1973,89.32661750000001,32800620210.597973,2.7233209898615978
SGP,1974,88.058516664,34807166785.10862,2.5298961333926675
SGP,1975,85.985959889,36195533691.11159,2.3755958572898535
SGP,1976,101.99187972,38887455912.439095,2.6227449784745476
SGP,1977,102.3746325,41552196427.263054,2.4637598322679852
SGP,1978,105.373642774,44783786349.38628,2.3529417979961416
SGP,1979,112.333308611,49062630259.84567,2.2895900202671555
SGP,1980,111.57115417,54024516623.43063,2.0651948623194376
SGP,1981,128.359802774,59867766903.900925,2.144055297403054
SGP,1982,124.893638528,64119662427.22588,1.947821211157357
SGP,1983,132.311576945,69604767476.08295,1.900898196240134
SGP,1984,139.10252833299998,75724617868.65584,1.836952529417487
SGP,1985,141.89364222999998,75253079423.64584,1.8855526354103525
SGP,1986,164.75604860999997,76263585611.34416,2.160350149934369
SGP,1987,173.23669388,84498476085.07277,2.050175362992179
SGP,1988,200.42959805,94016039790.58882,2.1318659932543063
SGP,1989,228.5375425,103566968165.89037,2.2066644080372773
SGP,1990,273.10359777,113738176084.02171,2.401160341873694
SGP,1991,278.31494805999995,121345437454.79292,2.2935757116017306
SGP,1992,298.58745610999995,129402538569.2451,2.3074312097070773
SGP,1993,326.2119186,144231617712.98615,2.2617226636752124
SGP,1994,373.0834972,160235109901.23874,2.328350493409034
SGP,1995,388.94085362,171732621773.18475,2.2648047272794343
SGP,1996,392.4771329167,184563437180.01923,2.1265161665464984
SGP,1997,412.80064,199912118558.8109,2.064910536569401
SGP,1998,418.50926,195532014042.14948,2.1403618330744796
SGP,1999,414.32619,206713261509.2409,2.004352246077245
SGP,2000,442.23233,225396659971.31085,1.9620181153362637
SGP,2001,499.210576,222982971097.66983,2.238783408179356
SGP,2002,480.73022105,231731397502.8517,2.0745148315263755
SGP,2003,452.693662226,242271133364.52252,1.8685414805274163
SGP,2004,507.77036538,266352842070.13354,1.9063823814813983
SGP,2005,535.263259946,285973251118.62616,1.8717249178104578
SGP,2006,589.467589997,311730192894.5844,1.8909544324964895
SGP,2007,633.8306030499999,339852993073.51215,1.8650140383283274
SGP,2008,675.9805575291001,346186097369.4691,1.9526507929278742
SGP,2009,726.6439811664001,346629054191.7608,2.0963158522897762
SGP,2010,771.4408093345,396958725285.6624,1.9433778884173665
SGP,2011,800.6217155610001,421629448738.63983,1.8988752278954084
SGP,2012,802.304621597,440330812792.1328,1.822049691479902
SGP,2013,810.2381151750001,461544326493.0391,1.7554936084502382
SGP,2014,825.9256006300001,479708589358.7968,1.7217236025187181
SGP,2015,875.8098786600001,493988551367.2924,1.7729355796523598
SGP,2016,924.19275887,511780319860.2353,1.8058388003712074
SGP,2017,947.52253517,535039344470.297,1.7709399223865903
SGP,2018,948.3993799,554169316204.8801,1.7113891949033322
SGP,2019,928.32489456,561546757997.0591,1.6531568944876034
SGP,2020,909.44915614,539640519089.20825,1.6852870086088894
SGP,2021,908.5887966,587573300304.0461,1.5463411903329185
SGP,2022,875.7301388999999,609001934463.2896,1.4379759559742231
SVK,1992,213.742252,62044014779.43572,3.4450100103909485
SVK,1993,209.976111,63223675081.42516,3.3211626930825164
SVK,1994,206.84326100000004,67147039966.1113,3.080452408689833
SVK,1995,209.749277,71070773374.60349,2.951273315888132
SVK,1996,211.202418,75775586165.45874,2.787209293753688
SVK,1997,207.321382,80265923950.78947,2.5829314831921377
SVK,1998,209.520911,83537641253.34634,2.508101831180289
SVK,1999,211.293347,83449162392.25551,2.532000812744036
SVK,2000,218.247208,84422619000.81126,2.5851745726806072
SVK,2001,224.558168,87169548654.27608,2.5761079581887265
SVK,2002,226.426805,91100410756.07428,2.4854641501701744
SVK,2003,219.882978,96110098027.03136,2.2878238864989715
SVK,2004,215.043008,101183635459.64038,2.1252745764978496
SVK,2005,226.267444,107885494354.25693,2.0972925540575416
SVK,2006,220.178485,117048400072.3461,1.8810892320092418
SVK,2007,206.62883600000004,129727116493.29752,1.592796028968051
SVK,2008,212.208593,136959255796.5912,1.5494286367557912
SVK,2009,192.3178,129487398581.99072,1.4852240612295984
SVK,2010,205.499884,138184591602.05273,1.487140365054618
SVK,2011,197.691353,141876127714.68704,1.3934081524804327
SVK,2012,189.893341,143747193272.90588,1.3210229478323452
SVK,2013,194.587031,144656739274.10608,1.345163951409705
SVK,2014,181.11991,148558406101.04892,1.219183180228811
SVK,2015,182.989938,156234688735.47937,1.1712503764757383
SVK,2016,184.743714,159271814312.3699,1.1599272275361519
SVK,2017,194.59468500000003,163951329601.32352,1.186905196030988
SVK,2018,191.29564900000003,170559207125.9571,1.121579140894629
SVK,2019,184.848923,174842385785.76447,1.0572317585879696
SVK,2020,181.125397,169010519953.69574,1.0716812009668002
SVK,2021,195.223157,177104681286.10315,1.1023037651084298
SVK,2022,191.243652,180204806885.07196,1.0612572178608322
SVN,1995,74.497668,42743103189.75562,1.7429166915951742
SVN,1996,78.158264,44112167267.66833,1.771807391047991
SVN,1997,79.93220450000001,46339740603.935326,1.7249169602216525
SVN,1998,80.1558975,47859390043.91437,1.6748207076281436
SVN,1999,79.32751,50411571738.27448,1.5735972369965086
SVN,2000,78.626266,52262871956.53863,1.5044382954190683
SVN,2001,82.193416,53943938765.57828,1.5236821389180384
SVN,2002,81.77550299999999,55834996434.7709,1.464592248976572
SVN,2003,80.21293299999999,57487857659.80421,1.3953021779777552
SVN,2004,85.180239,59993864199.39023,1.4198158451154705
SVN,2005,85.18693699999999,62272414748.5536,1.3679722770342486
SVN,2006,85.95425500000002,65850834859.62128,1.3052872478114297
SVN,2007,85.46716500000001,70447328991.00774,1.2132066073209031
SVN,2008,93.642122,72919918591.5486,1.2841775444720958
SVN,2009,86.50712699999998,67415603899.16848,1.2831914571200183
SVN,2010,86.660133,68321500046.58942,1.268416720079407
SVN,2011,84.13501699999999,68909972073.90051,1.2209410984780522
SVN,2012,81.758431,67091135563.704735,1.2186174866926838
SVN,2013,80.88276299999998,66400578063.78115,1.2181032960632956
SVN,2014,82.9715,68238651529.05659,1.2159018113754791
SVN,2015,74.8273065,69746781415.02794,1.0728424306025024
SVN,2016,79.97817800000001,71972995813.7254,1.1112248016880242
SVN,2017,80.838814,75438769514.63547,1.0715818208609156
SVN,2018,82.4802875,78799088224.01884,1.046716267395326
SVN,2019,80.09160800000001,81574927346.18977,0.9818164797144738
SVN,2020,77.384924,78115429531.33406,0.9906483836072226
SVN,2021,76.671237,84543157561.10034,0.9068887324747577
SVN,2022,72.90371499999999,86623581475.20607,0.8416151094014387
SWE,1965,392.953685276,157288542793.82492,2.498298212293103
SWE,1966,419.03526405,160577201308.8633,2.6095564042370114
SWE,1967,429.21722583,165981248108.36285,2.5859380545793966
SWE,1968,458.35041777,172020485222.34146,2.664510666724192
SWE,1969,458.32809333,180637120712.12457,2.537286309276499
SWE,1970,486.52865483,193804133023.84537,2.5104142375030682
SWE,1971,495.3215144,195634896490.4973,2.5318668769508594
SWE,1972,510.22059,200112468260.6824,2.5496691657180808
SWE,1973,539.841565,208052893288.41977,2.5947323128625173
SWE,1974,499.54835600000007,214706831862.6191,2.3266532865597767
SWE,1975,529.4762200000001,220188002364.5761,2.404655177911648
SWE,1976,562.745535,222517822355.31903,2.528990842366781
SWE,1977,555.3692,218965862554.3361,2.5363277796884245
SWE,1978,645.8426179999999,222801154849.5776,2.898739992779819
SWE,1979,681.112137,231356726941.707,2.94399106524192
SWE,1980,641.0288740000001,235289725222.82925,2.724423573502493
SWE,1981,636.086803,236359894460.36105,2.6911790786345757
SWE,1982,604.896547,239311236978.3464,2.5276562631897344
SWE,1983,601.3579299999999,243859679034.08536,2.4659998421302993
SWE,1984,636.6675929999999,254173810106.97357,2.504851277682964
SWE,1985,691.6258014,259664914368.85776,2.6635319718918034
SWE,1986,716.9073558,266653336382.4207,2.6885369803580774
SWE,1987,701.8712347000001,275596470596.94525,2.5467352073839646
SWE,1988,685.9290995,282649090840.1249,2.4267868594984545
SWE,1989,670.82618,290152878483.4184,2.3119749268258123
SWE,1990,682.3116124999999,292342589047.8934,2.3339453027428014
SWE,1991,647.092982,288992416447.24646,2.2391348186748083
SWE,1992,651.9661656999999,285644171233.1125,2.2824416927028217
SWE,1993,644.9574237,279743858473.28503,2.3055284474157354
SWE,1994,645.039496,290737716123.94885,2.218630264416755
SWE,1995,652.4365949999999,302178806162.2599,2.159107725939136
SWE,1996,633.9929160000002,306951588675.27264,2.065449208900196
SWE,1997,656.358133,316376618833.07153,2.0746101131648778
SWE,1998,710.3342289999999,330018260897.1392,2.152408860858152
SWE,1999,689.6718760000001,344034744145.1961,2.004657633384062
SWE,2000,639.469905,360432640290.28455,1.7741731283964322
SWE,2001,685.88876,365657106430.00433,1.875770354079788
SWE,2002,642.011239,373690304416.5033,1.718030228272754
SWE,2003,615.18052,382321842642.94507,1.6090645403551387
SWE,2004,662.6419644999999,398902591003.0982,1.6611623475136896
SWE,2005,679.983139,410306431198.75024,1.6572568385373903
SWE,2006,639.7496799999999,429438090953.82007,1.4897366895867554
SWE,2007,649.4783599999998,444207419292.3453,1.4621060608007541
SWE,2008,640.2325424999999,442206001645.5828,1.447815136197836
SWE,2009,586.750209,423015187266.1648,1.3870665325091787
SWE,2010,623.7522570000001,448193503870.4607,1.3917030291904462
SWE,2011,614.716909,462514779856.2488,1.3290751685623023
SWE,2012,652.4464199999999,459793784274.0971,1.4189979123577205
SWE,2013,611.2761529999999,465255103186.95,1.3138515812353708
SWE,2014,608.457829,477620645295.2745,1.2739353606120594
SWE,2015,629.151337,499062380984.5479,1.260666724185488
SWE,2016,617.913306,509395932462.0407,1.2130314881264699
SWE,2017,637.86638,522476835542.4345,1.2208510245966566
SWE,2018,624.849398,532665253199.0015,1.1730620577320796
SWE,2019,649.789765,543245028479.2273,1.1961264824070945
SWE,2020,615.8702779999999,531455453277.67633,1.1588370656500127
SWE,2021,629.977374,564124150978.9067,1.1167353372601054
SWE,2022,632.1887756,580550160212.7944,1.0889477239456413
THA,1965,30.706525900000003,62748508778.61145,0.4893586556509001
THA,1966,36.5936494,69727723272.62263,0.5248077476576357
THA,1967,41.67839420000001,75735451591.19154,0.5503155170312266
THA,1968,53.471694,81886889648.68398,0.6529945664001583
THA,1969,56.4743966,87251021280.69308,0.6472634448405782
THA,1970,67.2735446,97204573348.1424,0.6920820932885213
THA,1971,74.5170215,101963100525.5835,0.7308234166663359
THA,1972,90.4268045,106325599977.9871,0.8504706723378125
THA,1973,95.8878094,117209548797.40282,0.8180887170356953
THA,1974,99.7650442,122444424238.99445,0.8147781723835178
THA,1975,110.1172946,128530408302.35368,0.8567411871979831
THA,1976,116.2843161,140518196667.36026,0.8275392003163293
THA,1977,127.9227094,154350053695.23407,0.828783057326205
THA,1978,136.442519,170241544000.2368,0.8014642947541067
THA,1979,145.00727059999997,179386522251.27658,0.8083509774322973
THA,1980,145.3614208,188667157538.68024,0.7704648901078516
THA,1981,146.1978602,199811477046.7696,0.7316789924223406
THA,1982,149.8224584,210506084142.17252,0.7117250744107341
THA,1983,164.2488815,222261170090.6367,0.7389904472878478
THA,1984,182.116125,235046588876.246,0.7748086278158484
THA,1985,190.29177,245969768811.2989,0.7736388537486756
THA,1986,202.565732,259581312176.8135,0.7803556053450511
THA,1987,231.225426,284290717166.4038,0.8133414566071001
THA,1988,260.218168,322067591958.9126,0.8079613549977951
THA,1989,301.14996,361329261037.5975,0.8334502418520277
THA,1990,354.067718,401679490190.93695,0.8814682517937252
THA,1991,390.638672,436056266618.5162,0.8958446464473132
THA,1992,427.418756,471304386649.8751,0.9068847396863354
THA,1993,484.9952530000001,510196028341.09,0.9506057006695433
THA,1994,545.119931,550996530578.6238,0.9893345978559019
THA,1995,615.362743,595739186408.5256,1.0329398452194776
THA,1996,696.202224,629410034380.5468,1.106118723838251
THA,1997,732.90485,612078756062.469,1.1974028550097227
THA,1998,675.2225440000001,565352447846.544,1.1943391181411822
THA,1999,715.569939,591202101640.7784,1.21036433567144
THA,2000,741.950128,617541615794.3531,1.2014576977870846
THA,2001,782.477279,638811286780.735,1.2248958263453111
THA,2002,848.2559369999999,678092023109.7686,1.250945163917207
THA,2003,912.103014,726841708472.143,1.2548853531221886
THA,2004,990.231958,772555270354.9502,1.28176196059738
THA,2005,1021.628832,804907091740.3889,1.2692506284060814
THA,2006,1043.4650949999998,844893353918.0596,1.2350258055186434
THA,2007,1079.243157,890814589326.5277,1.2115238905280254
THA,2008,1079.097775,906187366438.2606,1.1908108796984866
THA,2009,1108.353285,899929071266.8336,1.2316007120869723
THA,2010,1181.04542,967544256907.6572,1.2206629428763374
THA,2011,1212.376193,975672906627.6783,1.2426051648707397
THA,2012,1301.3628699999997,1046338906857.6945,1.2437297910561107
THA,2013,1308.71329,1074459218555.5884,1.2180204398630623
THA,2014,1350.9866050000005,1085036935014.5568,1.245106559420372
THA,2015,1382.11231,1119042505228.2769,1.2350847296171816
THA,2016,1410.8402099999998,1157483380202.2612,1.2188859331642985
THA,2017,1436.7277,1205839343826.6824,1.1914752220976659
THA,2018,1481.88311,1256760375191.6504,1.1791294022729029
THA,2019,1482.6586660000005,1283335299685.8582,1.1553166708364788
THA,2020,1379.34352,1205476297125.626,1.1442311419054427
THA,2021,1390.897386,1223463151519.6155,1.1368526990554813
THA,2022,1406.464615,1255244370207.2144,1.1204707612174531
TKM,1987,177.183210971,18451371289.461548,9.602712350826613
TKM,1988,178.383014971,20485380746.543533,8.70782033187732
TKM,1989,183.290474971,19613662343.573746,9.345040806774856
TKM,1990,151.891693971,26553870092.73004,5.72013395563704
TKM,1991,155.99085197099998,25330994481.566727,6.158102165491922
TKM,1992,148.971249361,21539961242.88071,6.916040733835456
TKM,1993,122.29310194299998,21863060698.98581,5.593594768214358
TKM,1994,130.45367894100002,18080781703.123283,7.215046400259641
TKM,1995,107.380037941,16778958019.228971,6.3996845225991175
TKM,1996,156.409704943,17903146891.155655,8.736436442928815
TKM,1997,119.769392943,15862188104.80538,7.550622407933517
TKM,1998,149.135476943,16988403514.791063,8.778663446106293
TKM,1999,142.35694494299997,19791490009.318497,7.1928361571550985
TKM,2000,119.820370333,20873899290.711105,5.740200652703164
TKM,2001,151.237051777,21780629270.46365,6.943649327069263
TKM,2002,127.565333,21836644676.487328,5.8418010133835425
TKM,2003,176.11881100050002,22550447154.120544,7.809991961437385
TKM,2004,174.406665722,23678061390.84246,7.365749367870638
TKM,2005,176.600617194,26764268169.07008,6.598372728834302
TKM,2006,178.462830416,29701193836.299484,6.008607983894931
TKM,2007,173.172442306,32985937808.954685,5.249886885404511
TKM,2008,142.055652916,37834870666.87103,3.754622400239543
TKM,2009,231.601221222,40142797821.005936,5.769433965581932
TKM,2010,249.566266871,43835935215.74337,5.693189061502446
TKM,2011,276.998330821,50279817660.83981,5.509135547974328
TKM,2012,301.96555907800007,55860877401.8627,5.405671609947374
TKM,2013,268.2453645829999,61558686953.49506,4.357555007397213
TKM,2014,278.03849011,67899231691.57351,4.094869458508253
TKM,2015,332.82340594399994,72312681690.0883,4.602559304471475
TKM,2016,329.54182661,76796067930.59846,4.291128901388687
TKM,2017,326.026306305,81787812382.05078,3.9862455885487167
TKM,2018,362.99353886,86858656701.78671,4.1791290890702095
TKM,2019,356.948760223,92330752110.71191,3.865979124647334
TKM,2020,422.698145054,89191506497.8895,4.739219704333642
TKM,2021,449.421692585,93205124313.52087,4.821856050245129
TKM,2022,458.947481,94789611395.98216,4.841748734286439
TTO,1965,33.625653,8001725441.15887,4.202300272268538
TTO,1966,35.777382,8326341164.081955,4.296891190855347
TTO,1967,38.137835,8496408157.353447,4.488700906746409
TTO,1968,39.314287,8939507874.939375,4.397813341628341
TTO,1969,40.542285,9183617640.693216,4.414631203759448
TTO,1970,44.680581,9508133230.173304,4.699195932405504
TTO,1971,45.048431,9607049746.72362,4.68910146066052
TTO,1972,62.13241,10162370541.171495,6.113968167985884
TTO,1973,61.64419,10330702157.176054,5.967086173051642
TTO,1974,59.38491500000001,10724054386.62605,5.537543251744305
TTO,1975,47.841301,10882552196.852848,4.396147166088056
TTO,1976,53.812847000000005,11579595485.97038,4.6472130278815555
TTO,1977,55.976807,12635861913.939302,4.429995150409878
TTO,1978,56.343,13901530558.290768,4.0530069522738605
TTO,1979,49.771046,14401897732.564695,3.4558672005745974
TTO,1980,47.867254,15898371582.12116,3.0108274770625
TTO,1981,50.570112,16626073206.829006,3.04161490033791
TTO,1982,59.406153,17257750610.74771,3.442288299322351
TTO,1983,57.966237,15480145608.840408,3.744553731257968
TTO,1984,57.145294,14589896959.887566,3.916771595927733
