Entity,Code,Year,Source,Consumption,Classification
Iran,IRN,1969,Nuclear,0.0,Nuclear
Iran,IRN,1970,Nuclear,0.0,Nuclear
Iran,IRN,1971,Nuclear,0.0,Nuclear
Iran,IRN,1972,Nuclear,0.0,Nuclear
Iran,IRN,1973,Nuclear,0.0,Nuclear
Iran,IRN,1974,Nuclear,0.0,Nuclear
Iran,IRN,1975,Nuclear,0.0,Nuclear
Iran,IRN,1976,Nuclear,0.0,Nuclear
Iran,IRN,1977,Nuclear,0.0,Nuclear
Iran,IRN,1978,Nuclear,0.0,Nuclear
Iran,IRN,1979,Nuclear,0.0,Nuclear
Iran,IRN,1980,Nuclear,0.0,Nuclear
Iran,IRN,1981,Nuclear,0.0,Nuclear
Iran,IRN,1982,Nuclear,0.0,Nuclear
Iran,IRN,1983,Nuclear,0.0,Nuclear
Iran,IRN,1984,Nuclear,0.0,Nuclear
Iran,IRN,1985,Nuclear,0.0,Nuclear
Iran,IRN,1986,Nuclear,0.0,Nuclear
Iran,IRN,1987,Nuclear,0.0,Nuclear
Iran,IRN,1988,Nuclear,0.0,Nuclear
Iran,IRN,1989,Nuclear,0.0,Nuclear
Iran,IRN,1990,Nuclear,0.0,Nuclear
Iran,IRN,1991,Nuclear,0.0,Nuclear
Iran,IRN,1992,Nuclear,0.0,Nuclear
Iran,IRN,1993,Nuclear,0.0,Nuclear
Iran,IRN,1994,Nuclear,0.0,Nuclear
Iran,IRN,1995,Nuclear,0.0,Nuclear
Iran,IRN,1996,Nuclear,0.0,Nuclear
Iran,IRN,1997,Nuclear,0.0,Nuclear
Iran,IRN,1998,Nuclear,0.0,Nuclear
Iran,IRN,1999,Nuclear,0.0,Nuclear
Iran,IRN,2000,Nuclear,0.0,Nuclear
Iran,IRN,2001,Nuclear,0.0,Nuclear
Iran,IRN,2002,Nuclear,0.0,Nuclear
Iran,IRN,2003,Nuclear,0.0,Nuclear
Iran,IRN,2004,Nuclear,0.0,Nuclear
Iran,IRN,2005,Nuclear,0.0,Nuclear
Iran,IRN,2006,Nuclear,0.0,Nuclear
Iran,IRN,2007,Nuclear,0.0,Nuclear
Iran,IRN,2008,Nuclear,0.0,Nuclear
Iran,IRN,2009,Nuclear,0.0,Nuclear
Iran,IRN,2010,Nuclear,0.0,Nuclear
Iran,IRN,2011,Nuclear,0.28346664,Nuclear
Iran,IRN,2012,Nuclear,3.8196535,Nuclear
Iran,IRN,2013,Nuclear,11.129087,Nuclear
Iran,IRN,2014,Nuclear,10.579254,Nuclear
Iran,IRN,2015,Nuclear,9.032548,Nuclear
Iran,IRN,2016,Nuclear,16.631624,Nuclear
Iran,IRN,2017,Nuclear,17.76808,Nuclear
Iran,IRN,2018,Nuclear,17.480797,Nuclear
Iran,IRN,2019,Nuclear,16.215496,Nuclear
Iran,IRN,2020,Nuclear,15.953461,Nuclear
Iran,IRN,2021,Nuclear,8.880182,Nuclear
Iraq,IRQ,1965,Nuclear,0.0,Nuclear
Iraq,IRQ,1966,Nuclear,0.0,Nuclear
Iraq,IRQ,1967,Nuclear,0.0,Nuclear
Iraq,IRQ,1968,Nuclear,0.0,Nuclear
Iraq,IRQ,1969,Nuclear,0.0,Nuclear
Iraq,IRQ,1970,Nuclear,0.0,Nuclear
Iraq,IRQ,1971,Nuclear,0.0,Nuclear
Iraq,IRQ,1972,Nuclear,0.0,Nuclear
Iraq,IRQ,1973,Nuclear,0.0,Nuclear
Iraq,IRQ,1974,Nuclear,0.0,Nuclear
Iraq,IRQ,1975,Nuclear,0.0,Nuclear
Iraq,IRQ,1976,Nuclear,0.0,Nuclear
Iraq,IRQ,1977,Nuclear,0.0,Nuclear
Iraq,IRQ,1978,Nuclear,0.0,Nuclear
Iraq,IRQ,1979,Nuclear,0.0,Nuclear
Iraq,IRQ,1980,Nuclear,0.0,Nuclear
Iraq,IRQ,1981,Nuclear,0.0,Nuclear
Iraq,IRQ,1982,Nuclear,0.0,Nuclear
Iraq,IRQ,1983,Nuclear,0.0,Nuclear
Iraq,IRQ,1984,Nuclear,0.0,Nuclear
Iraq,IRQ,1985,Nuclear,0.0,Nuclear
Iraq,IRQ,1986,Nuclear,0.0,Nuclear
Iraq,IRQ,1987,Nuclear,0.0,Nuclear
Iraq,IRQ,1988,Nuclear,0.0,Nuclear
Iraq,IRQ,1989,Nuclear,0.0,Nuclear
Iraq,IRQ,1990,Nuclear,0.0,Nuclear
Iraq,IRQ,1991,Nuclear,0.0,Nuclear
Iraq,IRQ,1992,Nuclear,0.0,Nuclear
Iraq,IRQ,1993,Nuclear,0.0,Nuclear
Iraq,IRQ,1994,Nuclear,0.0,Nuclear
Iraq,IRQ,1995,Nuclear,0.0,Nuclear
Iraq,IRQ,1996,Nuclear,0.0,Nuclear
Iraq,IRQ,1997,Nuclear,0.0,Nuclear
Iraq,IRQ,1998,Nuclear,0.0,Nuclear
Iraq,IRQ,1999,Nuclear,0.0,Nuclear
Iraq,IRQ,2000,Nuclear,0.0,Nuclear
Iraq,IRQ,2001,Nuclear,0.0,Nuclear
Iraq,IRQ,2002,Nuclear,0.0,Nuclear
Iraq,IRQ,2003,Nuclear,0.0,Nuclear
Iraq,IRQ,2004,Nuclear,0.0,Nuclear
Iraq,IRQ,2005,Nuclear,0.0,Nuclear
Iraq,IRQ,2006,Nuclear,0.0,Nuclear
Iraq,IRQ,2007,Nuclear,0.0,Nuclear
Iraq,IRQ,2008,Nuclear,0.0,Nuclear
Iraq,IRQ,2009,Nuclear,0.0,Nuclear
Iraq,IRQ,2010,Nuclear,0.0,Nuclear
Iraq,IRQ,2011,Nuclear,0.0,Nuclear
Iraq,IRQ,2012,Nuclear,0.0,Nuclear
Iraq,IRQ,2013,Nuclear,0.0,Nuclear
Iraq,IRQ,2014,Nuclear,0.0,Nuclear
Iraq,IRQ,2015,Nuclear,0.0,Nuclear
Iraq,IRQ,2016,Nuclear,0.0,Nuclear
Iraq,IRQ,2017,Nuclear,0.0,Nuclear
Iraq,IRQ,2018,Nuclear,0.0,Nuclear
Iraq,IRQ,2019,Nuclear,0.0,Nuclear
Iraq,IRQ,2020,Nuclear,0.0,Nuclear
Ireland,IRL,1965,Nuclear,0.0,Nuclear
Ireland,IRL,1966,Nuclear,0.0,Nuclear
Ireland,IRL,1967,Nuclear,0.0,Nuclear
Ireland,IRL,1968,Nuclear,0.0,Nuclear
Ireland,IRL,1969,Nuclear,0.0,Nuclear
Ireland,IRL,1970,Nuclear,0.0,Nuclear
Ireland,IRL,1971,Nuclear,0.0,Nuclear
Ireland,IRL,1972,Nuclear,0.0,Nuclear
Ireland,IRL,1973,Nuclear,0.0,Nuclear
Ireland,IRL,1974,Nuclear,0.0,Nuclear
Ireland,IRL,1975,Nuclear,0.0,Nuclear
Ireland,IRL,1976,Nuclear,0.0,Nuclear
Ireland,IRL,1977,Nuclear,0.0,Nuclear
Ireland,IRL,1978,Nuclear,0.0,Nuclear
Ireland,IRL,1979,Nuclear,0.0,Nuclear
Ireland,IRL,1980,Nuclear,0.0,Nuclear
Ireland,IRL,1981,Nuclear,0.0,Nuclear
Ireland,IRL,1982,Nuclear,0.0,Nuclear
Ireland,IRL,1983,Nuclear,0.0,Nuclear
Ireland,IRL,1984,Nuclear,0.0,Nuclear
Ireland,IRL,1985,Nuclear,0.0,Nuclear
Ireland,IRL,1986,Nuclear,0.0,Nuclear
Ireland,IRL,1987,Nuclear,0.0,Nuclear
Ireland,IRL,1988,Nuclear,0.0,Nuclear
Ireland,IRL,1989,Nuclear,0.0,Nuclear
Ireland,IRL,1990,Nuclear,0.0,Nuclear
Ireland,IRL,1991,Nuclear,0.0,Nuclear
Ireland,IRL,1992,Nuclear,0.0,Nuclear
Ireland,IRL,1993,Nuclear,0.0,Nuclear
Ireland,IRL,1994,Nuclear,0.0,Nuclear
Ireland,IRL,1995,Nuclear,0.0,Nuclear
Ireland,IRL,1996,Nuclear,0.0,Nuclear
Ireland,IRL,1997,Nuclear,0.0,Nuclear
Ireland,IRL,1998,Nuclear,0.0,Nuclear
Ireland,IRL,1999,Nuclear,0.0,Nuclear
Ireland,IRL,2000,Nuclear,0.0,Nuclear
Ireland,IRL,2001,Nuclear,0.0,Nuclear
Ireland,IRL,2002,Nuclear,0.0,Nuclear
Ireland,IRL,2003,Nuclear,0.0,Nuclear
Ireland,IRL,2004,Nuclear,0.0,Nuclear
Ireland,IRL,2005,Nuclear,0.0,Nuclear
Ireland,IRL,2006,Nuclear,0.0,Nuclear
Ireland,IRL,2007,Nuclear,0.0,Nuclear
Ireland,IRL,2008,Nuclear,0.0,Nuclear
Ireland,IRL,2009,Nuclear,0.0,Nuclear
Ireland,IRL,2010,Nuclear,0.0,Nuclear
Ireland,IRL,2011,Nuclear,0.0,Nuclear
Ireland,IRL,2012,Nuclear,0.0,Nuclear
Ireland,IRL,2013,Nuclear,0.0,Nuclear
Ireland,IRL,2014,Nuclear,0.0,Nuclear
Ireland,IRL,2015,Nuclear,0.0,Nuclear
Ireland,IRL,2016,Nuclear,0.0,Nuclear
Ireland,IRL,2017,Nuclear,0.0,Nuclear
Ireland,IRL,2018,Nuclear,0.0,Nuclear
Ireland,IRL,2019,Nuclear,0.0,Nuclear
Ireland,IRL,2020,Nuclear,0.0,Nuclear
Ireland,IRL,2021,Nuclear,0.0,Nuclear
Israel,ISR,1965,Nuclear,0.0,Nuclear
Israel,ISR,1966,Nuclear,0.0,Nuclear
Israel,ISR,1967,Nuclear,0.0,Nuclear
Israel,ISR,1968,Nuclear,0.0,Nuclear
Israel,ISR,1969,Nuclear,0.0,Nuclear
Israel,ISR,1970,Nuclear,0.0,Nuclear
Israel,ISR,1971,Nuclear,0.0,Nuclear
Israel,ISR,1972,Nuclear,0.0,Nuclear
Israel,ISR,1973,Nuclear,0.0,Nuclear
Israel,ISR,1974,Nuclear,0.0,Nuclear
Israel,ISR,1975,Nuclear,0.0,Nuclear
Israel,ISR,1976,Nuclear,0.0,Nuclear
Israel,ISR,1977,Nuclear,0.0,Nuclear
Israel,ISR,1978,Nuclear,0.0,Nuclear
Israel,ISR,1979,Nuclear,0.0,Nuclear
Israel,ISR,1980,Nuclear,0.0,Nuclear
Israel,ISR,1981,Nuclear,0.0,Nuclear
Israel,ISR,1982,Nuclear,0.0,Nuclear
Israel,ISR,1983,Nuclear,0.0,Nuclear
Israel,ISR,1984,Nuclear,0.0,Nuclear
Israel,ISR,1985,Nuclear,0.0,Nuclear
Israel,ISR,1986,Nuclear,0.0,Nuclear
Israel,ISR,1987,Nuclear,0.0,Nuclear
Israel,ISR,1988,Nuclear,0.0,Nuclear
Israel,ISR,1989,Nuclear,0.0,Nuclear
Israel,ISR,1990,Nuclear,0.0,Nuclear
Israel,ISR,1991,Nuclear,0.0,Nuclear
Israel,ISR,1992,Nuclear,0.0,Nuclear
Israel,ISR,1993,Nuclear,0.0,Nuclear
Israel,ISR,1994,Nuclear,0.0,Nuclear
Israel,ISR,1995,Nuclear,0.0,Nuclear
Israel,ISR,1996,Nuclear,0.0,Nuclear
Israel,ISR,1997,Nuclear,0.0,Nuclear
Israel,ISR,1998,Nuclear,0.0,Nuclear
Israel,ISR,1999,Nuclear,0.0,Nuclear
Israel,ISR,2000,Nuclear,0.0,Nuclear
Israel,ISR,2001,Nuclear,0.0,Nuclear
Israel,ISR,2002,Nuclear,0.0,Nuclear
Israel,ISR,2003,Nuclear,0.0,Nuclear
Israel,ISR,2004,Nuclear,0.0,Nuclear
Israel,ISR,2005,Nuclear,0.0,Nuclear
Israel,ISR,2006,Nuclear,0.0,Nuclear
Israel,ISR,2007,Nuclear,0.0,Nuclear
Israel,ISR,2008,Nuclear,0.0,Nuclear
Israel,ISR,2009,Nuclear,0.0,Nuclear
Israel,ISR,2010,Nuclear,0.0,Nuclear
Israel,ISR,2011,Nuclear,0.0,Nuclear
Israel,ISR,2012,Nuclear,0.0,Nuclear
Israel,ISR,2013,Nuclear,0.0,Nuclear
Israel,ISR,2014,Nuclear,0.0,Nuclear
Israel,ISR,2015,Nuclear,0.0,Nuclear
Israel,ISR,2016,Nuclear,0.0,Nuclear
Israel,ISR,2017,Nuclear,0.0,Nuclear
Israel,ISR,2018,Nuclear,0.0,Nuclear
Israel,ISR,2019,Nuclear,0.0,Nuclear
Israel,ISR,2020,Nuclear,0.0,Nuclear
Israel,ISR,2021,Nuclear,0.0,Nuclear
Italy,ITA,1965,Nuclear,9.959677,Nuclear
Italy,ITA,1966,Nuclear,10.96132,Nuclear
Italy,ITA,1967,Nuclear,8.943847,Nuclear
Italy,ITA,1968,Nuclear,7.3094378,Nuclear
Italy,ITA,1969,Nuclear,4.7641873,Nuclear
Italy,ITA,1970,Nuclear,9.011947,Nuclear
Italy,ITA,1971,Nuclear,9.548238,Nuclear
Italy,ITA,1972,Nuclear,10.28883,Nuclear
Italy,ITA,1973,Nuclear,8.915472,Nuclear
Italy,ITA,1974,Nuclear,9.675926,Nuclear
Italy,ITA,1975,Nuclear,10.782557,Nuclear
Italy,ITA,1976,Nuclear,10.80242,Nuclear
Italy,ITA,1977,Nuclear,9.604988,Nuclear
Italy,ITA,1978,Nuclear,12.564516,Nuclear
Italy,ITA,1979,Nuclear,7.456989,Nuclear
Italy,ITA,1980,Nuclear,6.265233,Nuclear
Italy,ITA,1981,Nuclear,7.6811533,Nuclear
Italy,ITA,1982,Nuclear,19.306452,Nuclear
Italy,ITA,1983,Nuclear,16.40935,Nuclear
Italy,ITA,1984,Nuclear,19.541964,Nuclear
Italy,ITA,1985,Nuclear,19.930704,Nuclear
Italy,ITA,1986,Nuclear,24.850956,Nuclear
Italy,ITA,1987,Nuclear,0.49372748,Nuclear
Italy,ITA,1988,Nuclear,0.0,Nuclear
Italy,ITA,1989,Nuclear,0.0,Nuclear
Italy,ITA,1990,Nuclear,0.0,Nuclear
Italy,ITA,1991,Nuclear,0.0,Nuclear
Italy,ITA,1992,Nuclear,0.0,Nuclear
Italy,ITA,1993,Nuclear,0.0,Nuclear
Italy,ITA,1994,Nuclear,0.0,Nuclear
Italy,ITA,1995,Nuclear,0.0,Nuclear
Italy,ITA,1996,Nuclear,0.0,Nuclear
Italy,ITA,1997,Nuclear,0.0,Nuclear
Italy,ITA,1998,Nuclear,0.0,Nuclear
Italy,ITA,1999,Nuclear,0.0,Nuclear
Italy,ITA,2000,Nuclear,0.0,Nuclear
Italy,ITA,2001,Nuclear,0.0,Nuclear
Italy,ITA,2002,Nuclear,0.0,Nuclear
Italy,ITA,2003,Nuclear,0.0,Nuclear
Italy,ITA,2004,Nuclear,0.0,Nuclear
Italy,ITA,2005,Nuclear,0.0,Nuclear
Italy,ITA,2006,Nuclear,0.0,Nuclear
Italy,ITA,2007,Nuclear,0.0,Nuclear
Italy,ITA,2008,Nuclear,0.0,Nuclear
Italy,ITA,2009,Nuclear,0.0,Nuclear
Italy,ITA,2010,Nuclear,0.0,Nuclear
Italy,ITA,2011,Nuclear,0.0,Nuclear
Italy,ITA,2012,Nuclear,0.0,Nuclear
Italy,ITA,2013,Nuclear,0.0,Nuclear
Italy,ITA,2014,Nuclear,0.0,Nuclear
Italy,ITA,2015,Nuclear,0.0,Nuclear
Italy,ITA,2016,Nuclear,0.0,Nuclear
Italy,ITA,2017,Nuclear,0.0,Nuclear
Italy,ITA,2018,Nuclear,0.0,Nuclear
Italy,ITA,2019,Nuclear,0.0,Nuclear
Italy,ITA,2020,Nuclear,0.0,Nuclear
Italy,ITA,2021,Nuclear,0.0,Nuclear
Japan,JPN,1965,Nuclear,0.07093778,Nuclear
Japan,JPN,1966,Nuclear,1.6571085,Nuclear
Japan,JPN,1967,Nuclear,1.7847968,Nuclear
Japan,JPN,1968,Nuclear,2.9623656,Nuclear
Japan,JPN,1969,Nuclear,3.070191,Nuclear
Japan,JPN,1970,Nuclear,12.998655,Nuclear
Japan,JPN,1971,Nuclear,22.728495,Nuclear
Japan,JPN,1972,Nuclear,26.899641,Nuclear
Japan,JPN,1973,Nuclear,27.543756,Nuclear
Japan,JPN,1974,Nuclear,55.896202,Nuclear
Japan,JPN,1975,Nuclear,71.29256,Nuclear
Japan,JPN,1976,Nuclear,96.69967,Nuclear
Japan,JPN,1977,Nuclear,89.83288,Nuclear
Japan,JPN,1978,Nuclear,168.30153,Nuclear
Japan,JPN,1979,Nuclear,199.74118,Nuclear
Japan,JPN,1980,Nuclear,234.3532,Nuclear
Japan,JPN,1981,Nuclear,249.19055,Nuclear
Japan,JPN,1982,Nuclear,290.64664,Nuclear
Japan,JPN,1983,Nuclear,324.3024,Nuclear
Japan,JPN,1984,Nuclear,380.9761,Nuclear
Japan,JPN,1985,Nuclear,452.80496,Nuclear
Japan,JPN,1986,Nuclear,469.23904,Nuclear
Japan,JPN,1987,Nuclear,535.1695,Nuclear
Japan,JPN,1988,Nuclear,493.43512,Nuclear
Japan,JPN,1989,Nuclear,527.25055,Nuclear
Japan,JPN,1990,Nuclear,552.0989,Nuclear
Japan,JPN,1991,Nuclear,592.17096,Nuclear
Japan,JPN,1992,Nuclear,615.8404,Nuclear
Japan,JPN,1993,Nuclear,702.8522,Nuclear
Japan,JPN,1994,Nuclear,732.78253,Nuclear
Japan,JPN,1995,Nuclear,814.0497,Nuclear
Japan,JPN,1996,Nuclear,841.3264,Nuclear
Japan,JPN,1997,Nuclear,911.2876,Nuclear
Japan,JPN,1998,Nuclear,924.9556,Nuclear
Japan,JPN,1999,Nuclear,900.1588,Nuclear
Japan,JPN,2000,Nuclear,905.5122,Nuclear
Japan,JPN,2001,Nuclear,903.6253,Nuclear
Japan,JPN,2002,Nuclear,880.2068,Nuclear
Japan,JPN,2003,Nuclear,640294.0,Nuclear
Japan,JPN,2004,Nuclear,790.4816,Nuclear
Japan,JPN,2005,Nuclear,805.1869,Nuclear
Japan,JPN,2006,Nuclear,830.8468,Nuclear
Japan,JPN,2007,Nuclear,757.0547,Nuclear
Japan,JPN,2008,Nuclear,678.83325,Nuclear
Japan,JPN,2009,Nuclear,736.0291,Nuclear
Japan,JPN,2010,Nuclear,778.66785,Nuclear
Japan,JPN,2011,Nuclear,431.30008,Nuclear
Japan,JPN,2012,Nuclear,47.33809,Nuclear
Japan,JPN,2013,Nuclear,38.190964,Nuclear
Japan,JPN,2014,Nuclear,0.0,Nuclear
Japan,JPN,2015,Nuclear,11.6918125,Nuclear
Japan,JPN,2016,Nuclear,45.4135,Nuclear
Japan,JPN,2017,Nuclear,74.24665,Nuclear
Japan,JPN,2018,Nuclear,124.67241,Nuclear
Japan,JPN,2019,Nuclear,166.02455,Nuclear
Japan,JPN,2020,Nuclear,108.36635,Nuclear
Japan,JPN,2021,Nuclear,153.72713,Nuclear
Kazakhstan,KAZ,1985,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,1986,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,1987,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,1988,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,1989,Nuclear,0.28842247,Nuclear
Kazakhstan,KAZ,1990,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,1991,Nuclear,1.5298939,Nuclear
Kazakhstan,KAZ,1992,Nuclear,1.316712,Nuclear
Kazakhstan,KAZ,1993,Nuclear,1.2665514,Nuclear
Kazakhstan,KAZ,1994,Nuclear,1.0784497,Nuclear
Kazakhstan,KAZ,1995,Nuclear,0.22572194,Nuclear
Kazakhstan,KAZ,1996,Nuclear,0.25080222,Nuclear
Kazakhstan,KAZ,1997,Nuclear,0.8527278,Nuclear
Kazakhstan,KAZ,1998,Nuclear,0.25080222,Nuclear
Kazakhstan,KAZ,1999,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2000,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2001,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2002,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2003,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2004,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2005,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2006,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2007,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2008,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2009,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2010,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2011,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2012,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2013,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2014,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2015,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2016,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2017,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2018,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2019,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2020,Nuclear,0.0,Nuclear
Kazakhstan,KAZ,2021,Nuclear,0.0,Nuclear
Kuwait,KWT,1965,Nuclear,0.0,Nuclear
Kuwait,KWT,1966,Nuclear,0.0,Nuclear
Kuwait,KWT,1967,Nuclear,0.0,Nuclear
Kuwait,KWT,1968,Nuclear,0.0,Nuclear
Kuwait,KWT,1969,Nuclear,0.0,Nuclear
Kuwait,KWT,1970,Nuclear,0.0,Nuclear
Kuwait,KWT,1971,Nuclear,0.0,Nuclear
Kuwait,KWT,1972,Nuclear,0.0,Nuclear
Kuwait,KWT,1973,Nuclear,0.0,Nuclear
Kuwait,KWT,1974,Nuclear,0.0,Nuclear
Kuwait,KWT,1975,Nuclear,0.0,Nuclear
Kuwait,KWT,1976,Nuclear,0.0,Nuclear
Kuwait,KWT,1977,Nuclear,0.0,Nuclear
Kuwait,KWT,1978,Nuclear,0.0,Nuclear
Kuwait,KWT,1979,Nuclear,0.0,Nuclear
Kuwait,KWT,1980,Nuclear,0.0,Nuclear
Kuwait,KWT,1981,Nuclear,0.0,Nuclear
Kuwait,KWT,1982,Nuclear,0.0,Nuclear
Kuwait,KWT,1983,Nuclear,0.0,Nuclear
Kuwait,KWT,1984,Nuclear,0.0,Nuclear
Kuwait,KWT,1985,Nuclear,0.0,Nuclear
Kuwait,KWT,1986,Nuclear,0.0,Nuclear
Kuwait,KWT,1987,Nuclear,0.0,Nuclear
Kuwait,KWT,1988,Nuclear,0.0,Nuclear
Kuwait,KWT,1989,Nuclear,0.0,Nuclear
Kuwait,KWT,1990,Nuclear,0.0,Nuclear
Kuwait,KWT,1991,Nuclear,0.0,Nuclear
Kuwait,KWT,1992,Nuclear,0.0,Nuclear
Kuwait,KWT,1993,Nuclear,0.0,Nuclear
Kuwait,KWT,1994,Nuclear,0.0,Nuclear
Kuwait,KWT,1995,Nuclear,0.0,Nuclear
Kuwait,KWT,1996,Nuclear,0.0,Nuclear
Kuwait,KWT,1997,Nuclear,0.0,Nuclear
Kuwait,KWT,1998,Nuclear,0.0,Nuclear
Kuwait,KWT,1999,Nuclear,0.0,Nuclear
Kuwait,KWT,2000,Nuclear,0.0,Nuclear
Kuwait,KWT,2001,Nuclear,0.0,Nuclear
Kuwait,KWT,2002,Nuclear,0.0,Nuclear
Kuwait,KWT,2003,Nuclear,0.0,Nuclear
Kuwait,KWT,2004,Nuclear,0.0,Nuclear
Kuwait,KWT,2005,Nuclear,0.0,Nuclear
Kuwait,KWT,2006,Nuclear,0.0,Nuclear
Kuwait,KWT,2007,Nuclear,0.0,Nuclear
Kuwait,KWT,2008,Nuclear,0.0,Nuclear
Kuwait,KWT,2009,Nuclear,0.0,Nuclear
Kuwait,KWT,2010,Nuclear,0.0,Nuclear
Kuwait,KWT,2011,Nuclear,0.0,Nuclear
Kuwait,KWT,2012,Nuclear,0.0,Nuclear
Kuwait,KWT,2013,Nuclear,0.0,Nuclear
Kuwait,KWT,2014,Nuclear,0.0,Nuclear
Kuwait,KWT,2015,Nuclear,0.0,Nuclear
Kuwait,KWT,2016,Nuclear,0.0,Nuclear
Kuwait,KWT,2017,Nuclear,0.0,Nuclear
Kuwait,KWT,2018,Nuclear,0.0,Nuclear
Kuwait,KWT,2019,Nuclear,0.0,Nuclear
Kuwait,KWT,2020,Nuclear,0.0,Nuclear
Kuwait,KWT,2021,Nuclear,0.0,Nuclear
Latvia,LVA,1985,Nuclear,0.0,Nuclear
Latvia,LVA,1986,Nuclear,0.0,Nuclear
Latvia,LVA,1987,Nuclear,0.0,Nuclear
Latvia,LVA,1988,Nuclear,0.0,Nuclear
Latvia,LVA,1989,Nuclear,0.0,Nuclear
Latvia,LVA,1990,Nuclear,0.0,Nuclear
Latvia,LVA,1991,Nuclear,0.0,Nuclear
Latvia,LVA,1992,Nuclear,0.0,Nuclear
Latvia,LVA,1993,Nuclear,0.0,Nuclear
Latvia,LVA,1994,Nuclear,0.0,Nuclear
Latvia,LVA,1995,Nuclear,0.0,Nuclear
Latvia,LVA,1996,Nuclear,0.0,Nuclear
Latvia,LVA,1997,Nuclear,0.0,Nuclear
Latvia,LVA,1998,Nuclear,0.0,Nuclear
Latvia,LVA,1999,Nuclear,0.0,Nuclear
Latvia,LVA,2000,Nuclear,0.0,Nuclear
Latvia,LVA,2001,Nuclear,0.0,Nuclear
Latvia,LVA,2002,Nuclear,0.0,Nuclear
Latvia,LVA,2003,Nuclear,0.0,Nuclear
Latvia,LVA,2004,Nuclear,0.0,Nuclear
Latvia,LVA,2005,Nuclear,0.0,Nuclear
Latvia,LVA,2006,Nuclear,0.0,Nuclear
Latvia,LVA,2007,Nuclear,0.0,Nuclear
Latvia,LVA,2008,Nuclear,0.0,Nuclear
Latvia,LVA,2009,Nuclear,0.0,Nuclear
Latvia,LVA,2010,Nuclear,0.0,Nuclear
Latvia,LVA,2011,Nuclear,0.0,Nuclear
Latvia,LVA,2012,Nuclear,0.0,Nuclear
Latvia,LVA,2013,Nuclear,0.0,Nuclear
Latvia,LVA,2014,Nuclear,0.0,Nuclear
Latvia,LVA,2015,Nuclear,0.0,Nuclear
Latvia,LVA,2016,Nuclear,0.0,Nuclear
Latvia,LVA,2017,Nuclear,0.0,Nuclear
Latvia,LVA,2018,Nuclear,0.0,Nuclear
Latvia,LVA,2019,Nuclear,0.0,Nuclear
Latvia,LVA,2020,Nuclear,0.0,Nuclear
Latvia,LVA,2021,Nuclear,0.0,Nuclear
Lithuania,LTU,1985,Nuclear,26.898542,Nuclear
Lithuania,LTU,1986,Nuclear,28.039692,Nuclear
Lithuania,LTU,1987,Nuclear,26.058355,Nuclear
Lithuania,LTU,1988,Nuclear,36.353786,Nuclear
Lithuania,LTU,1989,Nuclear,47.25115,Nuclear
Lithuania,LTU,1990,Nuclear,48.33139,Nuclear
Lithuania,LTU,1991,Nuclear,48.23775,Nuclear
Lithuania,LTU,1992,Nuclear,41.53554,Nuclear
Lithuania,LTU,1993,Nuclear,34.78793,Nuclear
Lithuania,LTU,1994,Nuclear,21.865889,Nuclear
Lithuania,LTU,1995,Nuclear,33.5451,Nuclear
Lithuania,LTU,1996,Nuclear,39.56063,Nuclear
Lithuania,LTU,1997,Nuclear,34.11828,Nuclear
Lithuania,LTU,1998,Nuclear,38.459675,Nuclear
Lithuania,LTU,1999,Nuclear,27.98357,Nuclear
Lithuania,LTU,2000,Nuclear,23.889038,Nuclear
Lithuania,LTU,2001,Nuclear,32.030495,Nuclear
Lithuania,LTU,2002,Nuclear,39.61035,Nuclear
Lithuania,LTU,2003,Nuclear,43.091156,Nuclear
Lithuania,LTU,2004,Nuclear,41.75927,Nuclear
Lithuania,LTU,2005,Nuclear,28.40483,Nuclear
Lithuania,LTU,2006,Nuclear,23.621572,Nuclear
Lithuania,LTU,2007,Nuclear,26.680332,Nuclear
