fonte,entities,years,values
Hydropower,24,1982,91.36002
Hydropower,24,1983,90.502495
Hydropower,24,1984,79.393875
Hydropower,24,1985,91.00177
Hydropower,24,1986,91.382576
Hydropower,24,1987,104.64191
Hydropower,24,1988,104.39381
Hydropower,24,1989,103.738365
Hydropower,24,1990,93.17177
Hydropower,24,1991,92.9778
Hydropower,24,1992,103.04635
Hydropower,24,1993,108.537926
Hydropower,24,1994,105.58669
Hydropower,24,1995,109.607376
Hydropower,24,1996,101.176674
Hydropower,24,1997,106.76292
Hydropower,24,1998,109.89157
Hydropower,24,1999,120.346855
Hydropower,24,2000,123.707565
Hydropower,24,2001,118.849625
Hydropower,24,2002,117.41596
Hydropower,24,2003,96.32759
Hydropower,24,2004,105.936104
Hydropower,24,2005,106.21872
Hydropower,24,2006,101.45599
Hydropower,24,2007,104.77595
Hydropower,24,2008,107.70809
Hydropower,24,2009,114.21159
Hydropower,24,2010,106.48069
Hydropower,24,2011,94.448524
Hydropower,24,2012,120.227554
Hydropower,24,2013,114.513115
Hydropower,24,2014,111.09262
Hydropower,24,2015,100.062416
Hydropower,24,2016,107.004776
Hydropower,24,2017,101.91078
Hydropower,24,2018,99.57964
Hydropower,24,2019,107.61613
Hydropower,24,2020,110.29897
Hydropower,24,2021,101.39971
Hydropower,24,2022,92.646835
Hydropower,25,1985,3.881231
Hydropower,25,1986,2.3783975
Hydropower,25,1987,2.3783975
Hydropower,25,1988,2.0647626
Hydropower,25,1989,2.0647626
Hydropower,25,1990,4.902688
Hydropower,25,1991,5.2022314
Hydropower,25,1992,5.166747
Hydropower,25,1993,7.173656
Hydropower,25,1994,5.41129
Hydropower,25,1995,4.601075
Hydropower,25,1996,4.5448923
Hydropower,25,1997,5.0623655
Hydropower,25,1998,5.769086
Hydropower,25,1999,4.453226
Hydropower,25,2000,4.5360217
Hydropower,25,2001,3.822062
Hydropower,25,2002,5.8960457
Hydropower,25,2003,7.163306
Hydropower,25,2004,7.938951
Hydropower,25,2005,8.617157
Hydropower,25,2006,7.164729
Hydropower,25,2007,6.684496
Hydropower,25,2008,6.27205
Hydropower,25,2009,6.4466963
Hydropower,25,2010,9.565477
Hydropower,25,2011,7.3816075
Hydropower,25,2012,4.9930644
Hydropower,25,2013,4.0584197
Hydropower,25,2014,3.5210145
Hydropower,25,2015,4.409742
Hydropower,25,2016,5.2451196
Hydropower,25,2017,4.6476774
Hydropower,25,2018,4.6776457
Hydropower,25,2019,4.124769
Hydropower,25,2020,2.8088162
Hydropower,25,2021,3.3422816
Hydropower,25,2022,4.1578584
Hydropower,28,1971,0.51747304
Hydropower,28,1972,0.51747304
Hydropower,28,1973,0.9787633
Hydropower,28,1974,0.71854836
Hydropower,28,1975,1.2892472
Hydropower,28,1976,1.4607527
Hydropower,28,1977,1.2922041
Hydropower,28,1978,1.4962367
Hydropower,28,1979,1.7357528
Hydropower,28,1980,1.7239248
Hydropower,28,1981,1.8481183
Hydropower,28,1982,1.5465052
Hydropower,28,1983,1.9575269
Hydropower,28,1984,2.6524193
Hydropower,28,1985,2.185215
Hydropower,28,1986,1.330645
Hydropower,28,1987,1.5287633
Hydropower,28,1988,1.9959676
Hydropower,28,1989,2.7204301
Hydropower,28,1990,2.6139784
Hydropower,28,1991,2.477957
Hydropower,28,1992,2.3537633
Hydropower,28,1993,1.7978494
Hydropower,28,1994,2.5045698
Hydropower,28,1995,1.0999999
Hydropower,28,1996,2.185215
Hydropower,28,1997,2.1260753
Hydropower,28,1998,2.557796
Hydropower,28,1999,2.463172
Hydropower,28,2000,2.2147849
Hydropower,28,2001,2.9172235
Hydropower,28,2002,2.186207
Hydropower,28,2003,2.1721928
Hydropower,28,2004,2.1583571
Hydropower,28,2005,2.144697
Hydropower,28,2006,2.131208
Hydropower,28,2007,2.117888
Hydropower,28,2008,2.6695552
Hydropower,28,2009,1.1645608
Hydropower,28,2010,2.023397
Hydropower,28,2011,2.4055467
Hydropower,28,2012,2.1304839
Hydropower,28,2013,1.9851364
Hydropower,28,2014,1.5345777
Hydropower,28,2015,2.4186835
Hydropower,28,2016,2.3681946
Hydropower,28,2017,2.7398732
Hydropower,28,2018,2.2896414
Hydropower,28,2019,2.1696455
Hydropower,28,2020,1.8401642
Hydropower,28,2021,1.7842263
Hydropower,28,2022,2.0205986
Hydropower,30,1985,0.05913972
Hydropower,30,1986,0.05913972
Hydropower,30,1987,0.05913972
Hydropower,30,1988,0.05913972
Hydropower,30,1989,0.05913972
Hydropower,30,1990,0.05913972
Hydropower,30,1991,0.05322583
