fonte,entities,years,values
Gas,27,2017,27.47
Gas,27,2018,27.77
Gas,27,2019,31.43
Gas,27,2020,29.85
Gas,27,2021,31.76
Gas,28,2000,5.99
Gas,28,2001,7.61
Gas,28,2002,9.0
Gas,28,2003,9.5
Gas,28,2004,11.99
Gas,28,2005,13.38
Gas,28,2006,14.65
Gas,28,2007,15.51
Gas,28,2008,17.1
Gas,28,2009,18.87
Gas,28,2010,21.34
Gas,28,2011,23.05
Gas,28,2012,24.74
Gas,28,2013,28.33
Gas,28,2014,30.69
Gas,28,2015,36.47
Gas,28,2016,44.51
Gas,28,2017,49.71
Gas,28,2018,53.45
Gas,28,2019,59.57
Gas,28,2020,51.66
Gas,28,2021,56.35
Gas,28,2022,51.6
Gas,29,2000,0.0
Gas,29,2001,0.0
Gas,29,2002,0.0
Gas,29,2003,0.0
Gas,29,2004,0.0
Gas,29,2005,0.0
Gas,29,2006,0.0
Gas,29,2007,0.0
Gas,29,2008,0.0
Gas,29,2009,0.0
Gas,29,2010,0.0
Gas,29,2011,0.0
Gas,29,2012,0.0
Gas,29,2013,0.0
Gas,29,2014,0.0
Gas,29,2015,0.0
Gas,29,2016,0.0
Gas,29,2017,0.0
Gas,29,2018,0.0
Gas,29,2019,0.0
Gas,29,2020,0.0
Gas,29,2021,0.0
Gas,30,2000,24.51
Gas,30,2001,23.53
Gas,30,2002,24.84
Gas,30,2003,25.0
Gas,30,2004,29.31
Gas,30,2005,29.07
Gas,30,2006,29.79
Gas,30,2007,29.81
Gas,30,2008,32.79
Gas,30,2009,28.38
Gas,30,2010,32.68
Gas,30,2011,30.12
Gas,30,2012,28.78
Gas,30,2013,29.31
Gas,30,2014,32.36
Gas,30,2015,31.73
Gas,30,2016,31.15
Gas,30,2017,31.71
Gas,30,2018,35.85
Gas,30,2019,36.74
Gas,30,2020,34.59
Gas,30,2021,36.78
Gas,4,1990,5.41
Gas,4,1991,6.22
Gas,4,1992,6.67
Gas,4,1993,6.81
Gas,4,1994,8.27
Gas,4,1995,10.18
Gas,4,1996,11.01
Gas,4,1997,11.54
Gas,4,1998,15.04
Gas,4,1999,19.23
Gas,4,2000,15.98
Gas,4,2001,15.78
Gas,4,2002,17.87
Gas,4,2003,21.61
Gas,4,2004,20.04
Gas,4,2005,21.5
Gas,4,2006,21.99
Gas,4,2007,24.66
Gas,4,2008,24.11
Gas,4,2009,29.25
Gas,4,2010,30.84
Gas,4,2011,25.44
Gas,4,2012,23.57
Gas,4,2013,20.8
Gas,4,2014,19.34
Gas,4,2015,22.02
Gas,4,2016,22.08
Gas,4,2017,23.02
Gas,4,2018,23.99
Gas,4,2019,25.54
Gas,4,2020,26.78
Gas,4,2021,22.52
Gas,4,2022,23.12
Gas,31,2000,0.0
Gas,31,2001,0.0
Gas,31,2002,0.0
Gas,31,2003,0.0
Gas,31,2004,0.0
Gas,31,2005,0.0
Gas,31,2006,0.0
Gas,31,2007,0.0
Gas,31,2008,0.0
Gas,31,2009,0.0
Gas,31,2010,0.0
Gas,31,2011,0.0
Gas,31,2012,0.0
Gas,31,2013,0.0
Gas,31,2014,0.0
Gas,31,2015,0.0
Gas,31,2016,0.0
Gas,31,2017,0.0
Gas,31,2018,0.0
Gas,31,2019,0.0
Gas,31,2020,0.0
Gas,31,2021,0.0
Gas,32,2000,0.0
Gas,32,2001,0.0
Gas,32,2002,0.0
Gas,32,2003,0.0
Gas,32,2004,0.0
Gas,32,2005,0.0
Gas,32,2006,0.0
Gas,32,2007,0.0
Gas,32,2008,0.0
Gas,32,2009,0.0
Gas,32,2010,0.0
Gas,32,2011,0.0
Gas,32,2012,0.0
Gas,32,2013,0.0
Gas,32,2014,0.0
Gas,32,2015,0.0
Gas,32,2016,0.0
Gas,32,2017,0.0
Gas,32,2018,0.0
Gas,32,2019,0.0
Gas,32,2020,0.0
Gas,32,2021,0.0
Gas,33,2000,0.0
Gas,33,2001,0.0
Gas,33,2002,0.0
Gas,33,2003,0.0
Gas,33,2004,0.0
Gas,33,2005,0.0
Gas,33,2006,0.0
Gas,33,2007,0.0
Gas,33,2008,0.0
Gas,33,2009,0.0
Gas,33,2010,0.0
Gas,33,2011,0.0
Gas,33,2012,0.0
Gas,33,2013,0.0
Gas,33,2014,0.0
Gas,33,2015,0.0
Gas,33,2016,0.0
Gas,33,2017,0.0
Gas,33,2018,0.0
Gas,33,2019,0.0
Gas,33,2020,0.0
Gas,33,2021,0.0
Gas,34,2000,1.29
