fonte,entities,years,values
Oil,367029,2019,127.345566
Oil,367029,2020,111.40201
Oil,367029,2021,126.42227
Oil,367029,2022,142.24216
Oil,23,1985,4.667
Oil,23,1986,3.771
Oil,23,1987,2.799
Oil,23,1988,2.444
Oil,23,1989,3.024
Oil,23,1990,3.474
Oil,23,1991,2.879
Oil,23,1992,2.3915
Oil,23,1993,2.3705
Oil,23,1994,2.529
Oil,23,1995,2.7715
Oil,23,1996,2.49
Oil,23,1997,1.998
Oil,23,1998,1.775
Oil,23,1999,1.7565
Oil,23,2000,1.74
Oil,23,2001,2.11
Oil,23,2002,1.98
Oil,23,2003,1.45
Oil,23,2004,2.07
Oil,23,2005,2.76
Oil,23,2006,2.74
Oil,23,2007,3.26
Oil,23,2008,3.5
Oil,23,2009,3.1
Oil,23,2010,2.92
Oil,23,2011,2.77
Oil,23,2012,3.39
Oil,23,2013,4.36
Oil,23,2014,5.66
Oil,23,2015,5.59
Oil,23,2016,5.49
Oil,23,2017,5.02
Oil,23,2018,4.78
Oil,23,2019,4.42
Oil,23,2020,4.2
Oil,23,2021,4.34
Oil,23,2022,4.31
Oil,24,1990,2.75
Oil,24,1991,3.22
Oil,24,1992,3.04
Oil,24,1993,3.55
Oil,24,1994,3.47
Oil,24,1995,3.04
Oil,24,1996,3.1
Oil,24,1997,3.56
Oil,24,1998,3.89
Oil,24,1999,3.86
Oil,24,2000,2.84
Oil,24,2001,3.18
Oil,24,2002,2.87
Oil,24,2003,3.22
Oil,24,2004,3.45
Oil,24,2005,3.41
Oil,24,2006,3.58
Oil,24,2007,3.24
Oil,24,2008,3.26
Oil,24,2009,3.02
Oil,24,2010,3.65
Oil,24,2011,3.48
Oil,24,2012,3.27
Oil,24,2013,3.23
Oil,24,2014,3.16
Oil,24,2015,3.65
Oil,24,2016,3.64
Oil,24,2017,3.7
Oil,24,2018,3.25
Oil,24,2019,3.4
Oil,24,2020,3.26
Oil,24,2021,3.44
Oil,24,2022,3.44
Oil,25,2000,7.89
Oil,25,2001,8.12
Oil,25,2002,7.45
Oil,25,2003,8.0
Oil,25,2004,8.03
Oil,25,2005,7.74
Oil,25,2006,8.97
Oil,25,2007,8.28
Oil,25,2008,8.25
Oil,25,2009,6.41
Oil,25,2010,5.9
Oil,25,2011,6.82
Oil,25,2012,8.19
Oil,25,2013,7.46
Oil,25,2014,8.0
Oil,25,2015,7.86
Oil,25,2016,7.83
Oil,25,2017,7.68
Oil,25,2018,7.97
Oil,25,2019,7.84
Oil,25,2020,7.93
Oil,25,2021,8.51
Oil,26,2000,1.57
Oil,26,2001,1.63
Oil,26,2002,1.72
Oil,26,2003,1.81
Oil,26,2004,1.79
Oil,26,2005,1.89
Oil,26,2006,1.93
Oil,26,2007,2.05
Oil,26,2008,2.05
Oil,26,2009,1.95
Oil,26,2010,1.89
Oil,26,2011,1.93
Oil,26,2012,1.79
Oil,26,2013,1.77
Oil,26,2014,1.81
Oil,26,2015,1.88
Oil,26,2016,1.85
Oil,26,2017,1.87
Oil,26,2018,2.14
Oil,26,2019,2.1
Oil,26,2020,1.99
Oil,26,2021,2.12
Oil,27,2000,0.0
Oil,27,2001,0.0
Oil,27,2002,0.0
Oil,27,2003,0.0
Oil,27,2004,0.0
Oil,27,2005,0.0
Oil,27,2006,0.0
Oil,27,2007,0.0
Oil,27,2008,0.0
Oil,27,2009,0.0
Oil,27,2010,0.0
Oil,27,2011,0.0
Oil,27,2012,0.0
Oil,27,2013,0.0
Oil,27,2014,0.0
Oil,27,2015,0.0
Oil,27,2016,0.0
Oil,27,2017,0.0
Oil,27,2018,0.0
Oil,27,2019,0.0
Oil,27,2020,0.0
Oil,27,2021,0.0
Oil,28,2000,7.94
Oil,28,2001,7.8
Oil,28,2002,7.55
Oil,28,2003,7.97
Oil,28,2004,10.06
Oil,28,2005,10.77
Oil,28,2006,11.79
Oil,28,2007,11.55
Oil,28,2008,12.73
Oil,28,2009,14.04
Oil,28,2010,14.56
Oil,28,2011,15.85
Oil,28,2012,18.36
Oil,28,2013,18.76
Oil,28,2014,19.2
Oil,28,2015,16.65
Oil,28,2016,17.36
Oil,28,2017,16.29
Oil,28,2018,15.86
Oil,28,2019,15.6
Oil,28,2020,13.22
Oil,28,2021,13.27
Oil,28,2022,19.77
Oil,29,2000,0.76
Oil,29,2001,0.8
Oil,29,2002,0.83
Oil,29,2003,0.87
Oil,29,2004,0.9
Oil,29,2005,0.95
Oil,29,2006,0.98
Oil,29,2007,1.0
Oil,29,2008,1.01
Oil,29,2009,1.02
Oil,29,2010,0.97
Oil,29,2011,0.99
Oil,29,2012,1.06
Oil,29,2013,0.95
Oil,29,2014,0.96
Oil,29,2015,0.97
Oil,29,2016,0.98
Oil,29,2017,0.98
Oil,29,2018,0.97
Oil,29,2019,0.98
Oil,29,2020,0.93
Oil,29,2021,0.99
Oil,30,2000,0.0
Oil,30,2001,0.0
Oil,30,2002,0.0
Oil,30,2003,0.0
Oil,30,2004,0.0
Oil,30,2005,0.0
Oil,30,2006,0.0
Oil,30,2007,0.0
Oil,30,2008,0.0
Oil,30,2009,0.0
Oil,30,2010,0.0
Oil,30,2011,0.0
Oil,30,2012,0.0
Oil,30,2013,0.0
Oil,30,2014,0.0
Oil,30,2015,0.0
Oil,30,2016,0.0
Oil,30,2017,0.0
Oil,30,2018,0.0
Oil,30,2019,0.0
Oil,30,2020,0.0
Oil,30,2021,0.0
Oil,4,1990,4.51
Oil,4,1991,5.06
Oil,4,1992,4.66
Oil,4,1993,4.53
Oil,4,1994,4.86
Oil,4,1995,4.79
Oil,4,1996,4.68
Oil,4,1997,4.58
Oil,4,1998,5.93
Oil,4,1999,4.33
Oil,4,2000,4.68
Oil,4,2001,5.48
Oil,4,2002,4.54
Oil,4,2003,3.74
Oil,4,2004,4.92
Oil,4,2005,4.69
Oil,4,2006,4.62
Oil,4,2007,3.71
Oil,4,2008,3.16
Oil,4,2009,2.57
Oil,4,2010,3.35
Oil,4,2011,3.59
Oil,4,2012,3.66
Oil,4,2013,3.56
Oil,4,2014,3.6
Oil,4,2015,3.48
Oil,4,2016,3.72
Oil,4,2017,3.79
Oil,4,2018,3.67
Oil,4,2019,3.69
Oil,4,2020,3.14
Oil,4,2021,3.41
Oil,4,2022,3.22
Oil,31,2000,0.09
Oil,31,2001,0.06
Oil,31,2002,0.06
Oil,31,2003,0.11
Oil,31,2004,0.1
Oil,31,2005,0.1
Oil,31,2006,0.05
Oil,31,2007,0.06
Oil,31,2008,0.03
Oil,31,2009,0.05
Oil,31,2010,0.18
Oil,31,2011,0.14
Oil,31,2012,0.2
Oil,31,2013,0.15
Oil,31,2014,0.19
Oil,31,2015,0.23
Oil,31,2016,0.21
Oil,31,2017,0.35
Oil,31,2018,0.39
Oil,31,2019,0.41
Oil,31,2020,0.38
Oil,31,2021,0.4
Oil,32,2000,0.08
Oil,32,2001,0.06
Oil,32,2002,0.06
Oil,32,2003,0.07
Oil,32,2004,0.08
Oil,32,2005,0.1
Oil,32,2006,0.14
Oil,32,2007,0.2
Oil,32,2008,0.21
Oil,32,2009,0.12
Oil,32,2010,0.11
Oil,32,2011,0.09
Oil,32,2012,0.05
Oil,32,2013,0.09
Oil,32,2014,0.22
Oil,32,2015,0.3
Oil,32,2016,0.25
Oil,32,2017,0.31
Oil,32,2018,0.19
Oil,32,2019,0.19
Oil,32,2020,0.22
Oil,32,2021,0.23
Oil,33,2000,0.0
Oil,33,2001,0.0
Oil,33,2002,0.0
Oil,33,2003,0.0
Oil,33,2004,0.0
Oil,33,2005,0.0
Oil,33,2006,0.0
Oil,33,2007,0.0
Oil,33,2008,0.0
Oil,33,2009,0.0
Oil,33,2010,0.0
Oil,33,2011,0.0
Oil,33,2012,0.0
Oil,33,2013,0.0
Oil,33,2014,0.0
Oil,33,2015,0.0
Oil,33,2016,0.0
Oil,33,2017,0.0
Oil,33,2018,0.0
Oil,33,2019,0.0
Oil,33,2020,0.0
Oil,33,2021,0.0
Oil,34,2000,0.42
Oil,34,2001,0.41
Oil,34,2002,0.47
Oil,34,2003,0.49
Oil,34,2004,0.55
Oil,34,2005,0.68
Oil,34,2006,0.79
Oil,34,2007,0.67
Oil,34,2008,0.67
Oil,34,2009,0.81
Oil,34,2010,0.97
Oil,34,2011,0.95
Oil,34,2012,0.65
Oil,34,2013,0.65
Oil,34,2014,0.58
Oil,34,2015,0.67
Oil,34,2016,0.83
Oil,34,2017,0.93
Oil,34,2018,0.81
Oil,34,2019,0.4
Oil,34,2020,0.4
Oil,34,2021,0.31
Oil,34,2022,0.31
Oil,35,2000,0.0
Oil,35,2001,0.0
Oil,35,2002,0.0
Oil,35,2003,0.0
Oil,35,2004,0.0
Oil,35,2005,0.0
Oil,35,2006,0.0
Oil,35,2007,0.0
Oil,35,2008,0.0
Oil,35,2009,0.0
Oil,35,2010,0.0
Oil,35,2011,0.0
Oil,35,2012,0.0
Oil,35,2013,0.11
Oil,35,2014,0.11
Oil,35,2015,0.11
Oil,35,2016,0.11
Oil,35,2017,0.12
Oil,35,2018,0.12
Oil,35,2019,0.1
Oil,35,2020,0.11
Oil,35,2021,0.1
Oil,35,2022,0.1
Oil,36,2000,0.0
Oil,36,2001,0.0
Oil,36,2002,0.0
Oil,36,2003,0.0
Oil,36,2004,0.0
Oil,36,2005,0.0
Oil,36,2006,0.0
Oil,36,2007,0.0
Oil,36,2008,0.0
Oil,36,2009,0.14
Oil,36,2010,0.17
Oil,36,2011,0.25
Oil,36,2012,0.18
Oil,36,2013,0.23
Oil,36,2014,0.39
Oil,36,2015,0.5
Oil,36,2016,0.45
Oil,36,2017,0.51
Oil,36,2018,0.53
Oil,36,2019,0.55
Oil,36,2020,0.37
Oil,36,2021,0.39
Oil,37,1985,3.914162
Oil,37,1986,10.1877365
Oil,37,1987,7.782793
Oil,37,1988,7.1924047
Oil,37,1989,6.1521454
Oil,37,1990,5.0698996
Oil,37,1991,5.245925
Oil,37,1992,6.3331137
Oil,37,1993,6.2156034
Oil,37,1994,6.44245
Oil,37,1995,7.5814815
Oil,37,1996,9.328145
Oil,37,1997,9.969053
Oil,37,1998,11.209596
Oil,37,1999,16.636875
Oil,37,2000,14.37
Oil,37,2001,14.99
Oil,37,2002,12.77
Oil,37,2003,10.25
