fonte,entities,years,values
Renewables,367029,1987,349.2204
Renewables,367029,1988,385.93228
Renewables,367029,1989,414.4823
Renewables,367029,1990,421.82162
Renewables,367029,1991,433.65
Renewables,367029,1992,424.92444
Renewables,367029,1993,463.73935
Renewables,367029,1994,470.51544
Renewables,367029,1995,515.73944
Renewables,367029,1996,506.1515
Renewables,367029,1997,512.5363
Renewables,367029,1998,546.12665
Renewables,367029,1999,544.0381
Renewables,367029,2000,569.6203
Renewables,367029,2001,620.15375
Renewables,367029,2002,631.0703
Renewables,367029,2003,650.3936
Renewables,367029,2004,763.20447
Renewables,367029,2005,802.459
Renewables,367029,2006,887.514
Renewables,367029,2007,951.3207
Renewables,367029,2008,1116.9814
Renewables,367029,2009,1115.4348
Renewables,367029,2010,1283.5476
Renewables,367029,2011,1347.9279
Renewables,367029,2012,1540.5002
Renewables,367029,2013,1715.9199
Renewables,367029,2014,1943.6393
Renewables,367029,2015,2070.907
Renewables,367029,2016,2247.6926
Renewables,367029,2017,2472.1667
Renewables,367029,2018,2727.5432
Renewables,367029,2019,2948.6729
Renewables,367029,2020,3189.4512
Renewables,367029,2021,3556.5566
Renewables,367029,2022,3914.032
Renewables,23,1990,15.518999
Renewables,23,1991,16.37845
Renewables,23,1992,16.6236
Renewables,23,1993,17.0736
Renewables,23,1994,16.869402
Renewables,23,1995,16.48465
Renewables,23,1996,16.947601
Renewables,23,1997,16.98765
Renewables,23,1998,16.9326
Renewables,23,1999,17.498598
Renewables,23,2000,17.11
Renewables,23,2001,17.4
Renewables,23,2002,17.35
Renewables,23,2003,18.5
Renewables,23,2004,19.41
Renewables,23,2005,19.75
Renewables,23,2006,21.19
Renewables,23,2007,20.93
Renewables,23,2008,18.49
Renewables,23,2009,18.32
Renewables,23,2010,21.13
Renewables,23,2011,27.33
Renewables,23,2012,26.63
Renewables,23,2013,34.2
Renewables,23,2014,36.15
Renewables,23,2015,33.12
Renewables,23,2016,38.41
Renewables,23,2017,40.77
Renewables,23,2018,42.93
Renewables,23,2019,53.41
Renewables,23,2020,63.99
Renewables,23,2021,71.98
Renewables,23,2022,81.3
Renewables,24,1990,32.64
Renewables,24,1991,32.65
Renewables,24,1992,36.16
Renewables,24,1993,38.05
Renewables,24,1994,36.899998
Renewables,24,1995,38.91
Renewables,24,1996,35.79
Renewables,24,1997,37.82
Renewables,24,1998,39.03
Renewables,24,1999,42.35
Renewables,24,2000,43.44
Renewables,24,2001,42.24
Renewables,24,2002,41.9
Renewables,24,2003,35.24
Renewables,24,2004,39.62
Renewables,24,2005,40.88
Renewables,24,2006,40.66
Renewables,24,2007,43.17
Renewables,24,2008,44.53
Renewables,24,2009,47.18
Renewables,24,2010,44.99
Renewables,24,2011,40.91
Renewables,24,2012,51.33
Renewables,24,2013,50.5
Renewables,24,2014,50.2
Renewables,24,2015,47.59
Renewables,24,2016,51.08
Renewables,24,2017,51.05
Renewables,24,2018,50.06
Renewables,24,2019,54.64
Renewables,24,2020,55.42
Renewables,24,2021,52.75
Renewables,24,2022,49.35
Renewables,25,1990,1.658
Renewables,25,1991,1.7593
Renewables,25,1992,1.7473
Renewables,25,1993,2.426
Renewables,25,1994,1.83
Renewables,25,1995,1.556
Renewables,25,1996,1.537
Renewables,25,1997,1.712
Renewables,25,1998,1.951
Renewables,25,1999,1.506
Renewables,25,2000,1.52
Renewables,25,2001,1.29
Renewables,25,2002,2.0
Renewables,25,2003,2.44
Renewables,25,2004,2.73
Renewables,25,2005,2.98
Renewables,25,2006,2.49
Renewables,25,2007,2.34
Renewables,25,2008,2.21
Renewables,25,2009,2.29
Renewables,25,2010,3.41
Renewables,25,2011,2.65
Renewables,25,2012,1.8
Renewables,25,2013,1.47
Renewables,25,2014,1.29
Renewables,25,2015,1.62
Renewables,25,2016,2.0
Renewables,25,2017,1.79
Renewables,25,2018,1.87
Renewables,25,2019,1.69
Renewables,25,2020,1.22
Renewables,25,2021,1.42
Renewables,25,2022,1.84165
Renewables,26,2000,0.0
Renewables,26,2001,0.0
Renewables,26,2002,0.0
Renewables,26,2003,0.0
Renewables,26,2004,0.0
Renewables,26,2005,0.0
Renewables,26,2006,0.0
Renewables,26,2007,0.0
Renewables,26,2008,0.0
Renewables,26,2009,0.0
Renewables,26,2010,0.0
Renewables,26,2011,0.0
Renewables,26,2012,0.0
Renewables,26,2013,0.0
Renewables,26,2014,0.0
Renewables,26,2015,0.0
Renewables,26,2016,0.0
Renewables,26,2017,0.0
Renewables,26,2018,0.0
Renewables,26,2019,0.0
Renewables,26,2020,0.0
Renewables,26,2021,0.0
Renewables,27,2000,0.0
Renewables,27,2001,0.0
Renewables,27,2002,0.0
Renewables,27,2003,0.0
Renewables,27,2004,0.0
Renewables,27,2005,0.0
Renewables,27,2006,0.0
Renewables,27,2007,0.0
Renewables,27,2008,0.0
Renewables,27,2009,0.0
Renewables,27,2010,0.0
Renewables,27,2011,0.0
